Year,Flag,Lat,Lon,BSH,CCL,FAL,MAK,OCS,RSK,SKH,SMA,SPN,THR
2003,TWN,-7.5,-102.5,0,0,0,0,0,0,0.12,0,0,0
2003,TWN,-2.5,-147.5,0,0,0,0,0,0,1.3,0,0,0
2003,TWN,-2.5,-142.5,0,0,0,0,0,0,2.93,0,0,0
2003,TWN,-2.5,-132.5,0,0,0,0,0,0,0.07,0,0,0
2003,TWN,2.5,-147.5,0,0,0,0,0,0,0.78,0,0,0
2003,TWN,2.5,-142.5,0,0,0,0,0,0,0.08,0,0,0
2003,TWN,7.5,-147.5,0,0,0,0,0,0,0.16,0,0,0
2003,KOR,-12.5,-127.5,0,0,0,0,0,0,0.17,0,0,0
2003,KOR,-12.5,-122.5,0,0,0,0,0,0,0.3,0,0,0
2003,KOR,-12.5,-117.5,0,0,0,0,0,0,0.04,0,0,0
2003,KOR,-7.5,-147.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-7.5,-142.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-7.5,-127.5,0,0,0,0,0,0,0.08,0,0,0
2003,KOR,-7.5,-122.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-7.5,-117.5,0,0,0,0,0,0,0.23,0,0,0
2003,KOR,-2.5,-147.5,0,0,0,0,0,0,0.03,0,0,0
2003,KOR,-2.5,-132.5,0,0,0,0,0,0,0.07,0,0,0
2003,KOR,-2.5,-127.5,0,0,0,0,0,0,0.15,0,0,0
2003,KOR,2.5,-147.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,2.5,-142.5,0,0,0,0,0,0,0.03,0,0,0
2003,KOR,2.5,-137.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,2.5,-122.5,0,0,0,0,0,0,0.38,0,0,0
2003,KOR,7.5,-147.5,0,0,0,0,0,0,0.08,0,0,0
2003,KOR,7.5,-137.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,7.5,-127.5,0,0,0,0,0,0,1.88,0,0,0
2003,KOR,7.5,-122.5,0,0,0,0,0,0,3.13,0,0,0
2003,KOR,12.5,-142.5,0,0,0,0,0,0,0.85,0,0,0
2003,KOR,12.5,-137.5,0,0,0,0,0,0,2.42,0,0,0
2003,KOR,12.5,-132.5,0,0,0,0,0,0,0.98,0,0,0
2003,KOR,12.5,-127.5,0,0,0,0,0,0,7.58,0,0,0
2003,KOR,12.5,-122.5,0,0,0,0,0,0,19.19,0,0,0
2003,KOR,12.5,-117.5,0,0,0,0,0,0,0.7,0,0,0
2003,KOR,12.5,-112.5,0,0,0,0,0,0,0.87,0,0,0
2003,PYF,-22.5,-147.5,0,0,0,0,0,0,0.44,0,0,0
2003,PYF,-17.5,-147.5,0,0,0,0,0,0,1.52,0,0,0
2003,PYF,-17.5,-142.5,0,0,0,0,0,0,4.7,0,0,0
2003,PYF,-12.5,-147.5,0,0,0,0,0,0,5.41,0,0,0
2003,PYF,-12.5,-142.5,0,0,0,0.48,0,0,6.69,0,0,0
2003,PYF,-12.5,-137.5,0,0,0,0.08,0,0,0.21,0,0,0
2003,PYF,-7.5,-147.5,0,0,0,0,0,0,0.2,0,0,0
2003,TWN,-42.5,-137.5,0,0,0,0,0,0,5.01,0,0,0
2003,TWN,-42.5,-127.5,0,0,0,0,0,0,1.16,0,0,0
2003,TWN,-42.5,-122.5,0,0,0,0,0,0,0.52,0,0,0
2003,TWN,-37.5,-132.5,0,0,0,0,0,0,0.71,0,0,0
2003,TWN,-37.5,-122.5,0,0,0,0,0,0,3.87,0,0,0
2003,TWN,-37.5,-117.5,0,0,0,0,0,0,0.99,0,0,0
2003,TWN,-17.5,-112.5,0,0,0,0,0,0,0.18,0,0,0
2003,TWN,-17.5,-107.5,0,0,0,0,0,0,0.19,0,0,0
2003,TWN,-17.5,-102.5,0,0,0,0,0,0,3.37,0,0,0
2003,TWN,-12.5,-122.5,0,0,0,0,0,0,0.52,0,0,0
2003,TWN,-12.5,-117.5,0,0,0,0,0,0,1.96,0,0,0
2003,TWN,-12.5,-107.5,0,0,0,0,0,0,0.58,0,0,0
2003,TWN,-12.5,-102.5,0,0,0,0,0,0,0.14,0,0,0
2003,TWN,-7.5,-142.5,0,0,0,0,0,0,0.65,0,0,0
2003,TWN,-7.5,-137.5,0,0,0,0,0,0,0.87,0,0,0
2003,TWN,-7.5,-132.5,0,0,0,0,0,0,0.07,0,0,0
2003,TWN,-7.5,-122.5,0,0,0,0,0,0,0.9,0,0,0
2003,TWN,-7.5,-112.5,0,0,0,0,0,0,0.29,0,0,0
2003,TWN,-7.5,-107.5,0,0,0,0,0,0,0.51,0,0,0
2003,TWN,-7.5,-102.5,0,0,0,0,0,0,0.09,0,0,0
2003,TWN,-2.5,-147.5,0,0,0,0,0,0,0.23,0,0,0
2003,TWN,-2.5,-142.5,0,0,0,0,0,0,1.74,0,0,0
2003,TWN,-2.5,-137.5,0,0,0,0,0,0,0.76,0,0,0
2003,TWN,-2.5,-132.5,0,0,0,0,0,0,0.28,0,0,0
2003,TWN,-2.5,-117.5,0,0,0,0,0,0,2.93,0,0,0
2003,TWN,-2.5,-112.5,0,0,0,0,0,0,0.2,0,0,0
2003,TWN,-2.5,-97.5,0,0,0,0,0,0,0.29,0,0,0
2003,TWN,2.5,-147.5,0,0,0,0,0,0,0.56,0,0,0
2003,TWN,2.5,-112.5,0,0,0,0,0,0,0.18,0,0,0
2003,TWN,7.5,-147.5,0,0,0,0,0,0,0.59,0,0,0
2003,KOR,-12.5,-112.5,0,0,0,0,0,0,0.04,0,0,0
2003,KOR,-7.5,-147.5,0,0,0,0,0,0,0.15,0,0,0
2003,KOR,-7.5,-127.5,0,0,0,0,0,0,0.03,0,0,0
2003,KOR,-7.5,-122.5,0,0,0,0,0,0,0.24,0,0,0
2003,KOR,-7.5,-117.5,0,0,0,0,0,0,0.06,0,0,0
2003,KOR,-7.5,-112.5,0,0,0,0,0,0,0.13,0,0,0
2003,KOR,-2.5,-132.5,0,0,0,0,0,0,7.68E-03,0,0,0
2003,KOR,-2.5,-122.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,2.5,-147.5,0,0,0,0,0,0,0.14,0,0,0
2003,KOR,2.5,-142.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,7.5,-147.5,0,0,0,0,0,0,0.11,0,0,0
2003,KOR,7.5,-97.5,0,0,0,0,0,0,0.38,0,0,0
2003,KOR,7.5,-92.5,0,0,0,0,0,0,4.4,0,0,0
2003,KOR,12.5,-127.5,0,0,0,0,0,0,1.08,0,0,0
2003,KOR,12.5,-122.5,0,0,0,0,0,0,3.24,0,0,0
2003,KOR,12.5,-117.5,0,0,0,0,0,0,0.29,0,0,0
2003,KOR,12.5,-112.5,0,0,0,0,0,0,0.99,0,0,0
2003,KOR,12.5,-102.5,0,0,0,0,0,0,0.6,0,0,0
2003,KOR,12.5,-97.5,0,0,0,0,0,0,10.21,0,0,0
2003,KOR,12.5,-92.5,0,0,0,0,0,0,0.58,0,0,0
2003,PYF,-22.5,-147.5,0,0,0,0,0,0,1.32,0,0,0
2003,PYF,-17.5,-147.5,0,0,0,0.15,0,0,6.21,0,0,0
2003,PYF,-17.5,-142.5,0,0,0,0,0,0,0.4,0,0,0
2003,PYF,-12.5,-147.5,0,0,0,0.07,0,0,5.96,0,0,0
2003,PYF,-12.5,-142.5,0,0,0,0.33,0,0,0.55,0,0,0
2003,PYF,-12.5,-132.5,0,0,0,0,0,0,0.02,0,0,0
2003,PYF,-7.5,-147.5,0,0,0,0,0,0,0.2,0,0,0
2003,TWN,-42.5,-137.5,0,0,0,0,0,0,0.7,0,0,0
2003,TWN,-37.5,-137.5,0,0,0,0,0,0,0.35,0,0,0
2003,TWN,-37.5,-122.5,0,0,0,0,0,0,1.33,0,0,0
2003,TWN,-37.5,-117.5,0,0,0,0,0,0,0.18,0,0,0
2003,TWN,-37.5,-112.5,0,0,0,0,0,0,3.16,0,0,0
2003,TWN,-12.5,-147.5,0,0,0,0,0,0,0.21,0,0,0
2003,TWN,-12.5,-132.5,0,0,0,0,0,0,0.36,0,0,0
2003,TWN,-12.5,-127.5,0,0,0,0,0,0,1.11,0,0,0
2003,TWN,-12.5,-102.5,0,0,0,0,0,0,3.09,0,0,0
2003,TWN,-7.5,-147.5,0,0,0,0,0,0,0.12,0,0,0
2003,TWN,-7.5,-132.5,0,0,0,0,0,0,0.49,0,0,0
2003,TWN,-7.5,-112.5,0,0,0,0,0,0,0.22,0,0,0
2003,TWN,-7.5,-107.5,0,0,0,0,0,0,0.2,0,0,0
2003,TWN,-2.5,-132.5,0,0,0,0,0,0,0.11,0,0,0
2003,TWN,-2.5,-127.5,0,0,0,0,0,0,0.09,0,0,0
2003,TWN,-2.5,-117.5,0,0,0,0,0,0,0.73,0,0,0
2003,TWN,-2.5,-97.5,0,0,0,0,0,0,0.14,0,0,0
2003,TWN,2.5,-147.5,0,0,0,0,0,0,0.48,0,0,0
2003,TWN,2.5,-132.5,0,0,0,0,0,0,0.33,0,0,0
2003,TWN,2.5,-127.5,0,0,0,0,0,0,0.6,0,0,0
2003,TWN,7.5,-147.5,0,0,0,0,0,0,0.81,0,0,0
2003,TWN,7.5,-142.5,0,0,0,0,0,0,0.09,0,0,0
2003,TWN,7.5,-137.5,0,0,0,0,0,0,0.12,0,0,0
2003,KOR,-12.5,-147.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-12.5,-127.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-12.5,-122.5,0,0,0,0,0,0,0.23,0,0,0
2003,KOR,-12.5,-117.5,0,0,0,0,0,0,0.03,0,0,0
2003,KOR,-7.5,-147.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-7.5,-137.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-7.5,-132.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-7.5,-122.5,0,0,0,0,0,0,0.53,0,0,0
2003,KOR,-7.5,-117.5,0,0,0,0,0,0,0.07,0,0,0
2003,KOR,-7.5,-112.5,0,0,0,0,0,0,0.68,0,0,0
2003,KOR,-7.5,-107.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-2.5,-142.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,2.5,-142.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,2.5,-127.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,2.5,-122.5,0,0,0,0,0,0,0.07,0,0,0
2003,KOR,7.5,-132.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,7.5,-127.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,7.5,-92.5,0,0,0,0,0,0,7.11,0,0,0
2003,KOR,12.5,-122.5,0,0,0,0,0,0,0.1,0,0,0
2003,KOR,12.5,-112.5,0,0,0,0,0,0,1.22,0,0,0
2003,KOR,12.5,-107.5,0,0,0,0,0,0,1.92,0,0,0
2003,KOR,12.5,-102.5,0,0,0,0,0,0,9.92,0,0,0
2003,KOR,12.5,-92.5,0,0,0,0,0,0,0.65,0,0,0
2003,KOR,17.5,-117.5,0,0,0,0,0,0,0.57,0,0,0
2003,PYF,-17.5,-147.5,0,0,0,0.1,0,0,7.71,0,0,0
2003,PYF,-12.5,-147.5,0,0,0,0.47,0,0,4.19,0,0,0
2003,PYF,-12.5,-142.5,0,0,0,0.7,0,0,4.45,0,0,0
2003,TWN,-17.5,-132.5,0,0,0,0,0,0,1.15,0,0,0
2003,TWN,-17.5,-127.5,0,0,0,0,0,0,0.23,0,0,0
2003,TWN,-12.5,-147.5,0,0,0,0,0,0,0.58,0,0,0
2003,TWN,-12.5,-142.5,0,0,0,0,0,0,0.49,0,0,0
2003,TWN,-12.5,-132.5,0,0,0,0,0,0,3.02,0,0,0
2003,TWN,-12.5,-127.5,0,0,0,0,0,0,0.5,0,0,0
2003,TWN,-12.5,-92.5,0,0,0,0,0,0,0.1,0,0,0
2003,TWN,-7.5,-147.5,0,0,0,0,0,0,2.37,0,0,0
2003,TWN,-7.5,-142.5,0,0,0,0,0,0,0.36,0,0,0
2003,TWN,-7.5,-132.5,0,0,0,0,0,0,0.83,0,0,0
2003,TWN,-7.5,-122.5,0,0,0,0,0,0,0.25,0,0,0
2003,TWN,-7.5,-107.5,0,0,0,0,0,0,0.75,0,0,0
2003,TWN,-2.5,-122.5,0,0,0,0,0,0,0.13,0,0,0
2003,TWN,-2.5,-97.5,0,0,0,0,0,0,2.62,0,0,0
2003,KOR,-17.5,-112.5,0,0,0,0,0,0,0.1,0,0,0
2003,KOR,-12.5,-127.5,0,0,0,0,0,0,0.03,0,0,0
2003,KOR,-12.5,-122.5,0,0,0,0,0,0,0.11,0,0,0
2003,KOR,-12.5,-117.5,0,0,0,0,0,0,0.17,0,0,0
2003,KOR,-7.5,-127.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-7.5,-122.5,0,0,0,0,0,0,1.24,0,0,0
2003,KOR,-7.5,-117.5,0,0,0,0,0,0,1.56,0,0,0
2003,KOR,-7.5,-112.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-2.5,-147.5,0,0,0,0,0,0,0.04,0,0,0
2003,KOR,-2.5,-122.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-2.5,-117.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,7.5,-97.5,0,0,0,0,0,0,0.53,0,0,0
2003,KOR,7.5,-92.5,0,0,0,0,0,0,2.9,0,0,0
2003,KOR,12.5,-107.5,0,0,0,0,0,0,0.88,0,0,0
2003,KOR,12.5,-102.5,0,0,0,0,0,0,0.57,0,0,0
2003,KOR,12.5,-97.5,0,0,0,0,0,0,12.57,0,0,0
2003,KOR,12.5,-92.5,0,0,0,0,0,0,1.48,0,0,0
2003,PYF,-17.5,-147.5,0,0,0,0.5,0,0,2.32,0,0,0
2003,PYF,-17.5,-142.5,0,0,0,0,0,0,1.06,0,0,0
2003,PYF,-12.5,-147.5,0,0,0,0.38,0,0,4.66,0,0,0
2003,PYF,-12.5,-142.5,0,0,0,0.41,0,0,2.93,0,0,0
2003,PYF,-12.5,-137.5,0,0,0,0,0,0,0.08,0,0,0
2003,TWN,-27.5,-137.5,0,0,0,0,0,0,0.69,0,0,0
2003,TWN,-17.5,-132.5,0,0,0,0,0,0,2.74,0,0,0
2003,TWN,-17.5,-127.5,0,0,0,0,0,0,2.74,0,0,0
2003,TWN,-17.5,-122.5,0,0,0,0,0,0,0.36,0,0,0
2003,TWN,-12.5,-142.5,0,0,0,0,0,0,0.29,0,0,0
2003,TWN,-12.5,-132.5,0,0,0,0,0,0,0.26,0,0,0
2003,TWN,-12.5,-127.5,0,0,0,0,0,0,1.51,0,0,0
2003,TWN,-12.5,-97.5,0,0,0,0,0,0,0.65,0,0,0
2003,TWN,-12.5,-92.5,0,0,0,0,0,0,0.25,0,0,0
2003,TWN,-7.5,-147.5,0,0,0,0,0,0,3.79,0,0,0
2003,TWN,-7.5,-142.5,0,0,0,0,0,0,0.12,0,0,0
2003,KOR,-22.5,-112.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-17.5,-122.5,0,0,0,0,0,0,8.53E-03,0,0,0
2003,KOR,-17.5,-117.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-17.5,-112.5,0,0,0,0,0,0,0.42,0,0,0
2003,KOR,-12.5,-132.5,0,0,0,0,0,0,0.16,0,0,0
2003,KOR,-12.5,-127.5,0,0,0,0,0,0,0.05,0,0,0
2003,KOR,-12.5,-122.5,0,0,0,0,0,0,0.04,0,0,0
2003,KOR,-7.5,-132.5,0,0,0,0,0,0,0.76,0,0,0
2003,KOR,-7.5,-127.5,0,0,0,0,0,0,0.39,0,0,0
2003,KOR,-7.5,-122.5,0,0,0,0,0,0,0.18,0,0,0
2003,KOR,-7.5,-117.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-2.5,-142.5,0,0,0,0,0,0,0.09,0,0,0
2003,KOR,-2.5,-137.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,12.5,-142.5,0,0,0,0,0,0,3.41E-03,0,0,0
2003,KOR,12.5,-137.5,0,0,0,0,0,0,1.96,0,0,0
2003,KOR,12.5,-132.5,0,0,0,0,0,0,0.85,0,0,0
2003,KOR,12.5,-127.5,0,0,0,0,0,0,2.84,0,0,0
2003,KOR,12.5,-122.5,0,0,0,0,0,0,2.15,0,0,0
2003,KOR,12.5,-112.5,0,0,0,0,0,0,0.24,0,0,0
2003,KOR,12.5,-107.5,0,0,0,0,0,0,0.2,0,0,0
2003,KOR,12.5,-97.5,0,0,0,0,0,0,1.39,0,0,0
2003,PYF,-22.5,-142.5,0,0,0,0,0,0,0.08,0,0,0
2003,PYF,-22.5,-137.5,0,0,0,0.06,0,0,0,0,0,0
2003,PYF,-17.5,-147.5,0,0,0,0.58,0,0,2.99,0,0,0
2003,PYF,-17.5,-142.5,0,0,0,0,0,0,0.45,0,0,0
2003,PYF,-12.5,-147.5,0,0,0,0.3,0,0,1.26,0,0,0
2003,PYF,-12.5,-142.5,0,0,0,0.42,0,0,0.16,0,0,0
2003,PYF,-12.5,-137.5,0,0,0,0.06,0,0,0,0,0,0
2003,TWN,-27.5,-137.5,0,0,0,0,0,0,1.87,0,0,0
2003,TWN,-17.5,-92.5,0,0,0,0,0,0,0.21,0,0,0
2003,TWN,-17.5,-87.5,0,0,0,0,0,0,0.03,0,0,0
2003,TWN,-12.5,-132.5,0,0,0,0,0,0,2.27,0,0,0
2003,TWN,-12.5,-127.5,0,0,0,0,0,0,2.61,0,0,0
2003,TWN,-12.5,-92.5,0,0,0,0,0,0,0.38,0,0,0
2003,TWN,-7.5,-147.5,0,0,0,0,0,0,2.43,0,0,0
2003,TWN,-7.5,-142.5,0,0,0,0,0,0,0.49,0,0,0
2003,KOR,-17.5,-122.5,0,0,0,0,0,0,0.39,0,0,0
2003,KOR,-17.5,-117.5,0,0,0,0,0,0,0.11,0,0,0
2003,KOR,-17.5,-112.5,0,0,0,0,0,0,0.45,0,0,0
2003,KOR,-12.5,-132.5,0,0,0,0,0,0,0.25,0,0,0
2003,KOR,-12.5,-127.5,0,0,0,0,0,0,0.11,0,0,0
2003,KOR,-12.5,-122.5,0,0,0,0,0,0,1.02,0,0,0
2003,KOR,-12.5,-117.5,0,0,0,0,0,0,0.05,0,0,0
2003,KOR,-7.5,-147.5,0,0,0,0,0,0,0.07,0,0,0
2003,KOR,-7.5,-132.5,0,0,0,0,0,0,0.15,0,0,0
2003,KOR,-7.5,-127.5,0,0,0,0,0,0,0.04,0,0,0
2003,KOR,-7.5,-122.5,0,0,0,0,0,0,0.21,0,0,0
2003,KOR,2.5,-147.5,0,0,0,0,0,0,0.01,0,0,0
2003,PYF,-22.5,-147.5,0,0,0,0.17,0,0,0.55,0,0,0
2003,PYF,-17.5,-147.5,0,0,0,1.37,0,0,2.3,0,0,0
2003,PYF,-17.5,-142.5,0,0,0,0.13,0,0,0.56,0,0,0
2003,PYF,-17.5,-132.5,0,0,0,0.12,0,0,0,0,0,0
2003,PYF,-12.5,-147.5,0,0,0,0.21,0,0,0.64,0,0,0
2003,PYF,-12.5,-142.5,0,0,0,0.11,0,0,0.2,0,0,0
2003,PYF,-12.5,-137.5,0,0,0,0.07,0,0,0.28,0,0,0
2003,TWN,-17.5,-132.5,0,0,0,0,0,0,0.16,0,0,0
2003,TWN,-17.5,-127.5,0,0,0,0,0,0,0.28,0,0,0
2003,TWN,-17.5,-122.5,0,0,0,0,0,0,0.1,0,0,0
2003,TWN,-12.5,-132.5,0,0,0,0,0,0,1.65,0,0,0
2003,TWN,-12.5,-127.5,0,0,0,0,0,0,2,0,0,0
2003,TWN,-12.5,-97.5,0,0,0,0,0,0,0.16,0,0,0
2003,TWN,-12.5,-92.5,0,0,0,0,0,0,0.05,0,0,0
2003,TWN,-7.5,-147.5,0,0,0,0,0,0,1.03,0,0,0
2003,TWN,-7.5,-142.5,0,0,0,0,0,0,0.96,0,0,0
2003,TWN,-7.5,-137.5,0,0,0,0,0,0,0.1,0,0,0
2003,TWN,-7.5,-132.5,0,0,0,0,0,0,0.29,0,0,0
2003,TWN,-2.5,-142.5,0,0,0,0,0,0,1.3,0,0,0
2003,KOR,-17.5,-117.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-12.5,-132.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-12.5,-127.5,0,0,0,0,0,0,0.03,0,0,0
2003,KOR,-12.5,-122.5,0,0,0,0,0,0,0.18,0,0,0
2003,KOR,-12.5,-117.5,0,0,0,0,0,0,0.08,0,0,0
2003,KOR,-12.5,-102.5,0,0,0,0,0,0,0.03,0,0,0
2003,KOR,-7.5,-142.5,0,0,0,0,0,0,0.04,0,0,0
2003,KOR,-7.5,-132.5,0,0,0,0,0,0,0.24,0,0,0
2003,KOR,-7.5,-127.5,0,0,0,0,0,0,0.6,0,0,0
2003,KOR,-7.5,-122.5,0,0,0,0,0,0,0.49,0,0,0
2003,KOR,-7.5,-117.5,0,0,0,0,0,0,0.32,0,0,0
2003,KOR,-7.5,-112.5,0,0,0,0,0,0,0.08,0,0,0
2003,KOR,-2.5,-142.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-2.5,-132.5,0,0,0,0,0,0,0.08,0,0,0
2003,KOR,-2.5,-117.5,0,0,0,0,0,0,0.15,0,0,0
2003,KOR,22.5,-147.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,22.5,-142.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,22.5,-137.5,0,0,0,0,0,0,0.04,0,0,0
2003,KOR,27.5,-147.5,0,0,0,0,0,0,0.03,0,0,0
2003,KOR,27.5,-142.5,0,0,0,0,0,0,0.03,0,0,0
2003,KOR,37.5,-147.5,0,0,0,0,0,0,0.02,0,0,0
2003,PYF,-22.5,-147.5,0,0,0,0.19,0,0,0.21,0,0,0
2003,PYF,-17.5,-147.5,0,0,0,0.71,0,0,2.41,0,0,0
2003,PYF,-17.5,-142.5,0,0,0,0.06,0,0,0,0,0,0
2003,PYF,-12.5,-147.5,0,0,0,1.34,0,0,4.43,0,0,0
2003,PYF,-12.5,-142.5,0,0,0,1.24,0,0,9.57,0,0,0
2003,PYF,-7.5,-142.5,0,0,0,0.03,0,0,1.2,0,0,0
2003,TWN,-32.5,-132.5,0,0,0,0,0,0,0.76,0,0,0
2003,TWN,-17.5,-127.5,0,0,0,0,0,0,0.33,0,0,0
2003,TWN,-17.5,-122.5,0,0,0,0,0,0,0.94,0,0,0
2003,TWN,-17.5,-117.5,0,0,0,0,0,0,0.79,0,0,0
2003,TWN,-17.5,-112.5,0,0,0,0,0,0,1.16,0,0,0
2003,TWN,-12.5,-147.5,0,0,0,0,0,0,0.83,0,0,0
2003,TWN,-12.5,-142.5,0,0,0,0,0,0,0.2,0,0,0
2003,TWN,-12.5,-132.5,0,0,0,0,0,0,0.52,0,0,0
2003,TWN,-12.5,-127.5,0,0,0,0,0,0,0.16,0,0,0
2003,TWN,-7.5,-147.5,0,0,0,0,0,0,0.76,0,0,0
2003,TWN,-7.5,-132.5,0,0,0,0,0,0,0.3,0,0,0
2003,KOR,-17.5,-112.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-12.5,-132.5,0,0,0,0,0,0,0.09,0,0,0
2003,KOR,-12.5,-117.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-12.5,-112.5,0,0,0,0,0,0,0.04,0,0,0
2003,KOR,-12.5,-107.5,0,0,0,0,0,0,0.27,0,0,0
2003,KOR,-12.5,-102.5,0,0,0,0,0,0,0.16,0,0,0
2003,KOR,-12.5,-97.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-12.5,-92.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-7.5,-147.5,0,0,0,0,0,0,0.06,0,0,0
2003,KOR,-7.5,-142.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-7.5,-137.5,0,0,0,0,0,0,0.07,0,0,0
2003,KOR,-7.5,-132.5,0,0,0,0,0,0,0.26,0,0,0
2003,KOR,-7.5,-127.5,0,0,0,0,0,0,9.81E-03,0,0,0
2003,KOR,-7.5,-112.5,0,0,0,0,0,0,0.13,0,0,0
2003,KOR,-7.5,-107.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,-7.5,-102.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-2.5,-142.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-2.5,-137.5,0,0,0,0,0,0,0.16,0,0,0
2003,KOR,-2.5,-132.5,0,0,0,0,0,0,0.16,0,0,0
2003,KOR,2.5,-147.5,0,0,0,0,0,0,0.02,0,0,0
2003,KOR,12.5,-112.5,0,0,0,0,0,0,8.10E-03,0,0,0
2003,KOR,17.5,-147.5,0,0,0,0,0,0,0.03,0,0,0
2003,KOR,22.5,-147.5,0,0,0,0,0,0,0.03,0,0,0
2003,PYF,-22.5,-147.5,0,0,0,0.26,0,0,1.13,0,0,0
2003,PYF,-22.5,-142.5,0,0,0,0.28,0,0,0.59,0,0,0
2003,PYF,-17.5,-147.5,0,0,0,0.78,0,0,2.48,0,0,0
2003,PYF,-17.5,-142.5,0,0,0,0.77,0,0,0.24,0,0,0
2003,PYF,-12.5,-147.5,0,0,0,0.56,0,0,4.32,0,0,0
2003,PYF,-12.5,-142.5,0,0,0,0.5,0,0,7.18,0,0,0
2003,PYF,-7.5,-147.5,0,0,0,0,0,0,0.08,0,0,0
2003,PYF,-7.5,-142.5,0,0,0,0,0,0,0.76,0,0,0
2003,TWN,-22.5,-127.5,0,0,0,0,0,0,3.23,0,0,0
2003,TWN,-17.5,-127.5,0,0,0,0,0,0,6.59,0,0,0
2003,TWN,-17.5,-122.5,0,0,0,0,0,0,2.87,0,0,0
2003,TWN,-17.5,-117.5,0,0,0,0,0,0,4.32,0,0,0
2003,TWN,-12.5,-132.5,0,0,0,0,0,0,1.34,0,0,0
2003,TWN,-7.5,-147.5,0,0,0,0,0,0,0.52,0,0,0
2003,TWN,22.5,-137.5,0,0,0,0,0,0,0.53,0,0,0
2003,KOR,-12.5,-132.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-12.5,-127.5,0,0,0,0,0,0,0.05,0,0,0
2003,KOR,-12.5,-122.5,0,0,0,0,0,0,0.43,0,0,0
2003,KOR,-12.5,-117.5,0,0,0,0,0,0,0.16,0,0,0
2003,KOR,-12.5,-112.5,0,0,0,0,0,0,0.09,0,0,0
2003,KOR,-7.5,-147.5,0,0,0,0,0,0,0.07,0,0,0
2003,KOR,-7.5,-142.5,0,0,0,0,0,0,0.06,0,0,0
2003,KOR,-7.5,-137.5,0,0,0,0,0,0,0.22,0,0,0
2003,KOR,-7.5,-132.5,0,0,0,0,0,0,0.21,0,0,0
2003,KOR,-7.5,-122.5,0,0,0,0,0,0,0.03,0,0,0
2003,KOR,-2.5,-147.5,0,0,0,0,0,0,0.05,0,0,0
2003,KOR,-2.5,-142.5,0,0,0,0,0,0,0.01,0,0,0
2003,KOR,-2.5,-137.5,0,0,0,0,0,0,0.03,0,0,0
2003,KOR,2.5,-147.5,0,0,0,0,0,0,0.05,0,0,0
2003,KOR,22.5,-147.5,0,0,0,0,0,0,0.02,0,0,0
2003,PYF,-32.5,-147.5,0,0,0,0.14,0,0,0,0,0,0
2003,PYF,-32.5,-137.5,0,0,0,0.14,0,0,0.26,0,0,0
2003,PYF,-32.5,-132.5,0,0,0,0.07,0,0,0.09,0,0,0
2003,PYF,-27.5,-147.5,0,0,0,0,0,0,0.08,0,0,0
2003,PYF,-27.5,-142.5,0,0,0,0.21,0,0,0.21,0,0,0
