Year,Flag,Lat,Lon,BSH,CCL,FAL,OCS,SEPN,SKH,SPL,SPN,SPZ,THR
1996,MEX,13.5,-99.5,0,0,0,0,0,13.6,0,0,0,0
1996,MEX,13.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,13.5,-97.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,14.5,-124.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,14.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,14.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,14.5,-120.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,14.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,14.5,-103.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,14.5,-99.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,14.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,14.5,-97.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,15.5,-124.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,15.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,15.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,15.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,15.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,15.5,-111.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,16.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,16.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,16.5,-120.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,16.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,16.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,16.5,-117.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,17.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,17.5,-120.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,17.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,17.5,-116.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,17.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,17.5,-105.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,18.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,18.5,-120.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,18.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,18.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,18.5,-117.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,18.5,-116.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,18.5,-112.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,19.5,-117.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,19.5,-111.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,21.5,-107.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,22.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,22.5,-107.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,23.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,23.5,-111.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,24.5,-112.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,24.5,-109.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,25.5,-113.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,25.5,-112.5,0,0,0,0,0,0,0,0,0,0
1996,MEX,27.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-8.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-7.5,-116.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-7.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-7.5,-106.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-7.5,-105.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-6.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-6.5,-104.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-5.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-5.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-5.5,-120.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-5.5,-109.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-4.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-4.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,Other,-3.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,Other,0.5,-97.5,0,0,0,0,0,0,0,0,0,0
1996,Other,0.5,-96.5,0,0,0,0,0,0,0,0,0,0
1996,Other,0.5,-95.5,0,0,0,0,0,0,0,0,0,0
1996,Other,1.5,-95.5,0,0,0,0,0,0,0,0,0,0
1996,Other,1.5,-94.5,0,0,0,0,0,0,0,0,0,0
1996,Other,1.5,-88.5,0,0,0,0,0,0,0,0,0,0
1996,Other,1.5,-81.5,0,0,0,0,0,0,0,0,0,0
1996,Other,2.5,-107.5,0,0,0,0,0,0,0,0,0,0
1996,Other,2.5,-96.5,0,0,0,0,0,0,0,0,0,0
1996,Other,2.5,-94.5,0,0,0,0,0,0,0,0,0,0
1996,Other,2.5,-93.5,0,0,0,0,0,0,0,0,0,0
1996,Other,2.5,-81.5,0,0,0,0,0,0,0,0,0,0
1996,Other,3.5,-111.5,0,0,0,0,0,0,0,0,0,0
1996,Other,3.5,-97.5,0,0,0,0,0,0,0,0,0,0
1996,Other,3.5,-96.5,0,0,0,0,0,0,0,0,0,0
1996,Other,3.5,-93.5,0,0,0,0,0,0,0,0,0,0
1996,Other,3.5,-89.5,0,0,0,0,0,0,0,0,0,0
1996,Other,3.5,-81.5,0,0,0,0,0,0,0,0,0,0
1996,Other,4.5,-111.5,0,0,0,0,0,0,0,0,0,0
1996,Other,4.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,Other,4.5,-107.5,0,0,0,0,0,0,0,0,0,0
1996,Other,4.5,-106.5,0,0,0,0,0,0,0,0,0,0
1996,Other,4.5,-93.5,0,0,0,0,0,0,0,0,0,0
1996,Other,4.5,-88.5,0,0,0,0,0,0,0,0,0,0
1996,Other,5.5,-111.5,0,0,0,0,0,0,0,0,0,0
1996,Other,5.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,Other,8.5,-94.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,0.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,1.5,-117.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,1.5,-116.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,1.5,-108.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,5.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,6.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,6.5,-113.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,7.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,10.5,-133.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,10.5,-132.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,11.5,-126.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,11.5,-124.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,11.5,-116.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,11.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,11.5,-113.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,12.5,-125.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,12.5,-113.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,13.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,13.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,PAN,15.5,-120.5,0,0,0,0,0.9,0,0,0,0,0
1996,PAN,16.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,USA,-7.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,USA,-7.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,USA,-6.5,-129.5,0,0,0,0,0,0,0,0,0,0
1996,USA,-6.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,USA,-5.5,-129.5,0,0,0,0,0,0,0,0,0,0
1996,USA,-5.5,-128.5,0,0,0,0,0,0,0,0,0,0
1996,USA,-5.5,-116.5,0,0,0,0,0,0,0,0,0,0
1996,USA,-4.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,USA,-3.5,-128.5,0,0,0,0,0,0,0,0,0,0
1996,USA,1.5,-94.5,0,0,0,0,0,0,0,0,0,0
1996,USA,2.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,USA,2.5,-96.5,0,0,0,0,0,0,0,0,0,0
1996,USA,2.5,-81.5,0,0,0,0,0,0,0,0,0,0
1996,USA,3.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,USA,3.5,-103.5,0,0,0,0,0,0,0,0,0,0
1996,USA,4.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,USA,4.5,-83.5,0,0,0,0,0,0,0,0,0,0
1996,USA,5.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,USA,5.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,USA,5.5,-107.5,0,0,0,0,0,0,0,0,0,0
1996,USA,5.5,-106.5,0,0,0,0,0,0,0,0,0,0
1996,USA,5.5,-101.5,0,0,0,0,0,0,0,0,0,0
1996,USA,7.5,-134.5,0,0,0,0,0,0,0,0,0,0
1996,USA,9.5,-125.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,3.5,-88.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,3.5,-82.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,6.5,-89.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,7.5,-97.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,7.5,-96.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,7.5,-94.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,7.5,-90.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,8.5,-97.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,8.5,-96.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,8.5,-95.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,8.5,-93.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,8.5,-86.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,9.5,-99.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,9.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,9.5,-97.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,9.5,-96.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,9.5,-95.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,9.5,-94.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,9.5,-93.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,9.5,-92.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,9.5,-89.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,9.5,-86.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-97.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-96.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-95.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-94.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-93.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-92.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-91.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-90.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-88.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,10.5,-86.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-120.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-117.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-116.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-113.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-99.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-97.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-95.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-94.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-93.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-92.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-87.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,11.5,-86.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,12.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,12.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,12.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,12.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,12.5,-112.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,12.5,-100.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,12.5,-99.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,12.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,12.5,-96.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,12.5,-95.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,12.5,-94.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,12.5,-93.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,13.5,-124.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,13.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,13.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,13.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,13.5,-108.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,13.5,-100.5,0,0,0,0,1.36,0.9,0,0,0,0
1996,VEN,13.5,-99.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,13.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,13.5,-97.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,13.5,-96.5,0,0,0,0,0,10.88,0,0,0,0
1996,VEN,14.5,-124.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,14.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,14.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,14.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,14.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,14.5,-100.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,14.5,-99.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,14.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,15.5,-124.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,15.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,15.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,15.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,15.5,-120.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,15.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,15.5,-104.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,15.5,-103.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,16.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,16.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,16.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,16.5,-116.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,17.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,17.5,-120.5,0,0,0,0,0,0,0,0,0,0
1996,VEN,17.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-9.5,-101.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-7.5,-106.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-6.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-6.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-6.5,-109.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-5.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-5.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-5.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-5.5,-111.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-5.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-4.5,-127.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-4.5,-126.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-4.5,-125.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-4.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-4.5,-120.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-4.5,-116.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-4.5,-113.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-4.5,-112.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-3.5,-129.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-3.5,-116.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-3.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-2.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-2.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-1.5,-100.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-1.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-0.5,-105.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,-0.5,-97.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,0.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,1.5,-126.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,1.5,-125.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,1.5,-99.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,3.5,-124.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,4.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,4.5,-109.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,4.5,-108.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,4.5,-107.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,5.5,-125.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,5.5,-124.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,5.5,-108.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,5.5,-106.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,6.5,-105.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,9.5,-102.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,9.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,10.5,-86.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,11.5,-115.5,0,0,0,0,6.35,0,0,0,0,0
1996,VUT,11.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,11.5,-113.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,12.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,14.5,-112.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,14.5,-109.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,14.5,-108.5,0,0,0,0,0,0,0,0,0,0
1996,VUT,15.5,-105.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-10.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-10.5,-108.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-9.5,-117.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-8.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-8.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-8.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-8.5,-112.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-8.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-7.5,-132.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-7.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-7.5,-120.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-7.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-7.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-7.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-7.5,-113.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-7.5,-111.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-6.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-6.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-5.5,-119.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-4.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-4.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-4.5,-108.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-3.5,-133.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-3.5,-108.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-2.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-2.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-2.5,-95.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-1.5,-126.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-1.5,-112.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-1.5,-95.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-1.5,-87.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-1.5,-86.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-0.5,-125.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-0.5,-91.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-0.5,-85.5,0,0,0,0,0,0,0,0,0,0
1996,COL,-0.5,-83.5,0,0,0,0,0,0,0,0,0,0
1996,COL,0.5,-113.5,0,0,0,0,0,0,0,0,0,0
1996,COL,0.5,-91.5,0,0,0,0,0,0,0,0,0,0
1996,COL,1.5,-129.5,0,0,0,0,0,0,0,0,0,0
1996,COL,1.5,-88.5,0,0,0,0,0,0,0,0,0,0
1996,COL,1.5,-86.5,0,0,0,0,0,0,0,0,0,0
1996,COL,1.5,-85.5,0,0,0,0,0,0,0,0,0,0
1996,COL,2.5,-85.5,0,0,0,0,0,0,0,0,0,0
1996,COL,3.5,-106.5,0,0,0,0,0,0,0,0,0,0
1996,COL,4.5,-108.5,0,0,0,0,0,0,0,0,0,0
1996,COL,4.5,-106.5,0,0,0,0,0,0,0,0,0,0
1996,COL,5.5,-108.5,0,0,0,0,0,0,0,0,0,0
1996,COL,7.5,-79.5,0,0,0,0,0,0,0,0,0,0
1996,COL,7.5,-78.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-8.5,-105.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-8.5,-103.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-8.5,-99.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-7.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-6.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-6.5,-113.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-6.5,-111.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-5.5,-130.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-5.5,-109.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-5.5,-107.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-5.5,-106.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-4.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-4.5,-103.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-4.5,-99.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-3.5,-130.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-3.5,-115.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-3.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-3.5,-102.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-2.5,-126.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-2.5,-123.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-2.5,-101.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-2.5,-98.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-1.5,-126.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-1.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-1.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-1.5,-105.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-1.5,-91.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-1.5,-87.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-1.5,-86.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-1.5,-85.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-0.5,-125.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-0.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-0.5,-107.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-0.5,-91.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,-0.5,-88.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,0.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,0.5,-114.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,0.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,0.5,-109.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,0.5,-91.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,0.5,-85.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,1.5,-122.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,1.5,-121.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,1.5,-118.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,1.5,-111.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,1.5,-110.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,1.5,-102.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,1.5,-100.5,0,0,0,0,0,0,0,0,0,0
1996,ECU,1.5,-99.5,0,0,0,0,0,0,0,0,0,0
