Year,Flag,Lat,Lon,ALB,BET,PBF,SKJ,TUN,YFT,BIL,BLM,BUM,MLS,SFA,SSP,SWO
1977,JPN,-2.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-77.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,12.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,12.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,12.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,12.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,17.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,17.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,27.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,27.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,27.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,32.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,32.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,32.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,37.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-22.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-22.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-22.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-12.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-7.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,2.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,2.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,7.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,7.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,12.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,TWN,-27.5,-132.5,4.39,0,0,0,0,0,0,0.94,0,0,0,0,0
1977,TWN,-22.5,-132.5,7.72,4.59,0,0,0,0.34,0,0,0,0.85,0,0,0
1977,TWN,-22.5,-122.5,0,4.59,0,0,0,1.68,0,0,0,1.7,0,0,0
1977,TWN,-22.5,-117.5,1.62,0,0,0,0,0,0,0,0,1.27,0,0,0
1977,TWN,-17.5,-147.5,8.2,0.86,0,0,0,0.75,0,0.94,0.87,0.42,0,0,0
1977,TWN,-17.5,-137.5,4.48,0.57,0.54,0,0,0.75,0,0.47,0,0,0,0,0
1977,TWN,-17.5,-127.5,92.94,22.35,0,0.05,0,10.76,0,0.94,0.43,0.42,0,0,0.47
1977,TWN,-17.5,-122.5,476.86,70.44,1.64,0.1,0,13.64,0.62,10.85,3.48,13.64,0,0,0.93
1977,TWN,-17.5,-117.5,2.57,0.61,0,0,0,0,0,0,0,0.42,0,0,0
1977,TWN,-12.5,-147.5,10.49,3.14,0,0,0,1.88,0,0.47,0,0,0,0,0
1977,TWN,-12.5,-142.5,35.4,11.99,1.1,0,0,7.92,0,2.35,0,0,0,0,0
1977,TWN,-12.5,-137.5,6.96,4.28,1.65,0,0,2.26,0,0.94,0,0.42,0,0,2.8
1977,TWN,-12.5,-127.5,6.29,0.61,0,0,0,0,0,0,0,0.42,0,0,0
1977,JPN,-27.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-27.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-22.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-22.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-22.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-22.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-22.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-22.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-22.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-22.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-77.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-77.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,12.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,12.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,12.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,22.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,22.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,27.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,27.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,32.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,32.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,32.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,37.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-22.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-22.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-22.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-22.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-12.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,12.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,TWN,-22.5,-132.5,19.36,9.78,0,0,0,0.5,0,4.71,0,5.54,0,0,0
1977,TWN,-22.5,-127.5,101.72,22.03,0,0,0,1.68,0,4.71,0,7.24,0,0,0.94
1977,TWN,-22.5,-122.5,134.84,13.77,4.93,0,0,3.88,0,4.71,0.87,6.39,0,0,0
1977,TWN,-17.5,-147.5,55.16,4.58,0,0,0,4.34,0.83,7.07,4.35,4.26,0,0,0
1977,TWN,-17.5,-142.5,5.82,0.28,0,0,0,0,0,0,0,0,0,0,0
1977,TWN,-17.5,-137.5,38.93,3.43,0,0,0,5.28,0,6.13,0,0,0,0,2.35
1977,TWN,-17.5,-132.5,50.01,0.92,0,0,0,0.56,0,2.35,0,0,0,0,0
1977,TWN,-17.5,-127.5,252.1,25.44,0,0.1,0,7.75,1.05,8.49,2.17,2.55,0,0,1.41
1977,TWN,-17.5,-122.5,767.01,66.5,0,0.45,0,13.83,0.62,30.66,7.4,6.82,0,0,0.47
1977,TWN,-17.5,-117.5,55.83,2.15,0,0,0,2.44,0,0.94,0,2.13,0,0,0
1977,TWN,-12.5,-147.5,5.06,0.86,0,0,0,0.75,0,0,0,0,0,0,0.94
1977,TWN,-12.5,-142.5,1.52,0.57,0,0,0,0,0,0,0,0,0,0,0
1977,TWN,-12.5,-137.5,17.75,1.71,0,0,0,0.37,0.41,0.47,0,0.42,0,0,0
1977,JPN,-27.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-27.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-22.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-22.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-22.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-22.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-17.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-12.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-7.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,-2.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,2.5,-77.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,7.5,-77.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,17.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,17.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,17.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,22.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,22.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,22.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,22.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,27.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,27.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,27.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,32.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,32.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,32.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,JPN,32.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-22.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-22.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-22.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-22.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-17.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,7.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,12.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,KOR,12.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,TWN,-22.5,-147.5,1.43,0.28,0,0,0,0.33,0,0.47,0.87,0.42,0,0,0
1977,TWN,-22.5,-137.5,5.34,0.57,0,0,0,0,0,0.94,0,0,0,0,0
1977,TWN,-22.5,-132.5,35.5,5.51,0,0.05,0,1.34,0.62,1.41,0.43,0.42,0,0,0
1977,TWN,-22.5,-127.5,78.33,16.84,0,0.15,0,7.41,0.83,6.6,0.43,0.85,0,0,0
1977,TWN,-22.5,-122.5,108.78,8.87,0,0,0,1.68,0,8.96,0,0,0,0,0
1977,TWN,-17.5,-147.5,16.22,3.14,0,0,0,1.32,0,0.47,0,0,0,0,0
1977,TWN,-17.5,-142.5,18.89,0.86,0,0,0,0.57,0,1.41,0,0.85,0,0,0
1977,TWN,-17.5,-137.5,74.52,7.72,0,0,0,4.54,0,8.96,1.3,1.27,0,0,0.94
1977,TWN,-17.5,-132.5,317.67,40.13,0,2.08,0,25.89,4.39,29.71,3.48,7.24,0,0,8.44
1977,TWN,-17.5,-127.5,569.32,34.34,0,0,0,11.37,0,47.17,1.3,8.1,0,0,0.47
1977,TWN,-17.5,-122.5,464.3,45.94,0,2.38,0,10.22,6.08,32.07,0,1.27,0,0,6.55
1977,TWN,-17.5,-117.5,105.06,15,0,0,0,0.38,0,6.6,0,2.55,0,0,0
1977,TWN,-12.5,-132.5,18.03,3.98,0,0,0,1.51,0,0.47,0.43,0.42,0,0,0
1978,JPN,-27.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-22.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-17.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-17.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-17.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-17.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-17.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-17.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-17.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-12.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,JPN,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
