Year,Flag,Lat,Lon,ALB,BET,BKJ,BZX,PBF,SKJ,TUN,YFT
1979,USA,19.5,-108.5,0,0,0,0,0,2.7,0,0
1979,USA,20.5,-114.5,0,0,0,0,0,0.9,0,0
1979,USA,20.5,-113.5,0,0,0,0,0,58.1,0,0
1979,USA,20.5,-111.5,0,0,0,0,0,48.52631,0,6.97369
1979,USA,20.5,-110.5,0,0,0,0,0,44.48918,0,2.010818
1979,USA,20.5,-109.5,0,0,0,0,0,67.1196,0,7.580403
1979,USA,20.5,-108.5,0,0,0,0,0,1.8,0,0.9
1979,USA,21.5,-113.5,0,0,0,0,0,13.2,0,0
1979,USA,21.5,-112.5,0,0,0,0,0,70.69388,0,21.30612
1979,USA,21.5,-111.5,0,0,0,0,0,83.92585,0,33.17415
1979,USA,21.5,-110.5,0,0,0,0,0,79.77891,0,12.62109
1979,USA,21.5,-109.5,0,0,0,0,0,122.0083,0,32.19171
1979,USA,21.5,-108.5,0,0,0,0,0,9.451562,0,5.948438
1979,USA,22.5,-112.5,0,0,0,0,0,0.9,0,0
1979,USA,22.5,-111.5,0,0,0,0,0,45.415,0,16.985
1979,USA,22.5,-110.5,0,0,0,0,0,25.00106,0,25.29894
1979,USA,22.5,-109.5,0,0,0,0,0,15.35621,0,12.74379
1979,USA,22.5,-106.5,0,0,0,0,0,5,0,5
1979,USA,23.5,-112.5,0,0,0,0,0,25.01495,0,1.28505
1979,USA,23.5,-111.5,0,0,0,0,0,23.6196,0,8.580402
1979,USA,23.5,-110.5,0,0,0,0,0,0,0,6.8
1979,USA,23.5,-109.5,0,0,0,0,0,0,0,12.3
1979,USA,24.5,-113.5,0,0,0,0,0,39.9,0,1.8
1979,USA,24.5,-112.5,0,0,0,0,0,13.21495,0,0.3850503
1979,USA,25.5,-113.5,0,0,0,0,0,4.5,0,4.5
1979,MEX,21.5,-112.5,0,0,0,0,0,5.09635,0,7.90365
1979,MEX,21.5,-110.5,0,0,0,0,0,2.744188,0,4.255812
1979,MEX,21.5,-109.5,0,0,0,0,0,4,0,2
1979,MEX,22.5,-112.5,0,0,0,0,0,23.36878,0,18.63122
1979,MEX,22.5,-111.5,0,0,0,0,0,87.81729,0,47.18271
1979,MEX,22.5,-110.5,0,0,0,0,0,0.7840538,0,1.215946
1979,MEX,23.5,-111.5,0,0,0,0,0,14,0,17
1979,USA,19.5,-112.5,0,0,0,0,0,20,0,106.5
1979,USA,20.5,-109.5,0,0,0,0,0,27.2,0,1.8
1979,USA,21.5,-112.5,0,0,0,0,0,42.43661,0,36.36339
1979,USA,21.5,-111.5,0,0,0,0,0,191.2517,0,90.14828
1979,USA,21.5,-110.5,0,0,0,0,0,22.67733,0,17.92267
1979,USA,21.5,-109.5,0,0,0,0,0,66.2,0,27.2
1979,USA,22.5,-114.5,0,0,0,0,0,6.4,0,6.4
1979,USA,22.5,-112.5,0,0,0,0,0,315.8909,0,300.1091
1979,USA,22.5,-111.5,0,0,0,0,0,152.727,0,110.173
1979,USA,22.5,-110.5,0,0,0,0,0,30.03561,0,26.76439
1979,USA,23.5,-112.5,0,0,0,0,0,46.3,0,22.7
1979,USA,23.5,-111.5,0,0,0,0,0,13.6,0,38.5
1979,USA,24.5,-113.5,0,0,0,0,0,31.8,0,0
1979,USA,25.5,-115.5,0,0,0,0,0,2.7,0,3.6
1979,USA,25.5,-113.5,0,0,0,0,0,71.40834,0,70.49166
1979,USA,26.5,-114.5,0,0,0,0,0,103.5058,0,101.7942
1979,MEX,22.5,-112.5,0,0,0,0,0,7.352161,0,8.647839
1979,MEX,22.5,-111.5,0,0,0,0,0,10,0,0
1979,MEX,23.5,-112.5,0,0,0,0,0,0,0,3
1979,MEX,25.5,-113.5,0,0,0,0,0,1,0,5
1979,MEX,26.5,-112.5,0,0,0,0,0,0,0,2
1979,USA,18.5,-109.5,0,0,0,0,0,39.99442,0,29.90558
1979,USA,19.5,-112.5,0,0,0,0,0,1.4,0,1.4
1979,USA,19.5,-109.5,0,0,0,0,0,0.5149497,0,0.3850503
1979,USA,20.5,-112.5,0,0,0,0,0,0.9,0,0
1979,USA,20.5,-109.5,0,0,0,0,0,10.87116,0,8.12884
1979,USA,21.5,-112.5,0,0,0,0,0,8.1,0,9.5
1979,USA,21.5,-109.5,0,0,0,0,0,26.54852,0,19.85148
1979,USA,22.5,-113.5,0,0,0,0,0,20.82685,0,15.57315
1979,USA,22.5,-112.5,0,0,0,0,0,167.2063,0,129.2937
1979,USA,22.5,-111.5,0,0,0,0,0,51.3274,0,35.4726
1979,USA,23.5,-112.5,0,0,0,0,0,26.55933,0,22.34067
1979,USA,23.5,-111.5,0,0,0,0,0,44.081,0,47.519
1979,USA,23.5,-110.5,0,0,0,0,0,3.089698,0,2.310302
1979,USA,24.5,-115.5,0,0,0,0,0,10,0,16.3
1979,USA,24.5,-112.5,0,0,0,0,0,14.55931,0,27.64069
1979,USA,25.5,-113.5,0,0,0,0,0,12.7,0,3.6
1979,USA,25.5,-112.5,0,0,0,0,0,117.598,0,93.80199
1979,USA,26.5,-114.5,0,0,0,0,0,13.96086,0,10.43914
1979,USA,26.5,-113.5,0,0,0,0,0,114.8022,0,60.19775
1979,USA,34.5,-121.5,1.9,0,0,0,0,0,0,0
1979,USA,35.5,-121.5,3.6,0,0,0,0,0,0,0
1979,MEX,21.5,-112.5,0,0,0,0,0,8,0,0
1979,MEX,22.5,-112.5,0,0,0,0,0,2.068108,0,3.431892
1979,MEX,23.5,-112.5,0,0,0,0,0,1.568108,0,2.431892
1979,MEX,25.5,-113.5,0,0,0,0,0,2,0,0
1979,MEX,25.5,-112.5,0,0,0,0,0,12.13622,0,4.863785
1979,USA,16.5,-117.5,0,0,0,0,0,45.20114,0,33.79886
1979,USA,19.5,-112.5,0,0,0,0,0,20.27684,0,29.12316
1979,USA,20.5,-112.5,0,0,0,0,0,17.2,0,0
1979,USA,20.5,-111.5,0,0,0,0,0,0.5149497,0,0.3850503
1979,USA,21.5,-113.5,0,0,0,0,0,0.5,0,0
1979,USA,21.5,-112.5,0,0,0,0,0,17.2,0,11.7
1979,USA,22.5,-112.5,0,0,0,0,0,15.75156,0,10.44844
1979,USA,22.5,-111.5,0,0,0,0,0,4.332998,0,2.567002
1979,USA,23.5,-111.5,0,0,0,0,0,8.036613,0,5.563387
1979,USA,24.5,-115.5,0,0,0,0,0,3.6,0,2.7
1979,USA,24.5,-113.5,0,0,0,0,0,0,0,0.9
1979,USA,24.5,-112.5,0,0,0,0,0,15.21084,0,13.08916
1979,USA,25.5,-114.5,0,0,0,0,0,12.18714,0,9.112858
1979,USA,25.5,-113.5,0,0,0,0,0,0.5,0,0
1979,USA,25.5,-112.5,0,0,0,0,0,38.41399,0,36.986
1979,USA,26.5,-114.5,0,0,0,0,0,3.089698,0,2.310302
1979,USA,26.5,-113.5,0,0,0,0,0,2.7,0,1.8
1979,USA,34.5,-122.5,2.1,0,0,0,0,0,0,0
1979,USA,34.5,-121.5,4.2,0,0,0,0,0,0,0
1979,USA,35.5,-123.5,1.8,0,0,0,0,0,0,0
1979,USA,35.5,-122.5,8.3,0,0,0,0,0,0,0
1979,USA,35.5,-121.5,0.9,0,0,0,0,0,0,0
1979,USA,36.5,-123.5,15.1,0,0,0,0,0,0,0
1979,USA,36.5,-122.5,39.2,0,0,0,0,0,0,0
1979,USA,36.5,-121.5,4.5,0,0,0,0,0,0,0
1979,USA,37.5,-123.5,4.6,0,0,0,0,0,0,0
1979,MEX,24.5,-112.5,0,0,0,0,0,1.5,0,0
1979,MEX,25.5,-115.5,0,0,0,0,0,6,0,0
1979,MEX,25.5,-112.5,0,0,0,0,0,0.3920269,0,0.6079731
1979,USA,16.5,-117.5,0,0,0,0,0,12.0897,0,9.510302
1979,USA,18.5,-114.5,0,0,0,0,0,1.8,0,4.5
1979,USA,18.5,-110.5,0,0,0,0,0,0,0,0.5
1979,USA,19.5,-112.5,0,0,0,0,0,0.9,0,0.9
1979,USA,19.5,-110.5,0,0,0,0,0,0,0,0.5
1979,USA,23.5,-113.5,0,0,0,0,0,13.6,0,11.8
1979,USA,24.5,-112.5,0,0,0,0,0,27.65982,0,35.94017
1979,USA,25.5,-113.5,13.7,0,0,0,0,142.0228,0,115.0773
1979,USA,25.5,-112.5,0,0,0,0,0,10.99176,0,8.908237
1979,USA,26.5,-113.5,0,0,0,0,0,14.59024,0,10.90976
1979,USA,35.5,-122.5,0.7,0,0,0,0,0,0,0
1979,USA,36.5,-123.5,2.8,0,0,0,0,0,0,0
1979,USA,36.5,-122.5,54.8,0,0,0,0,0,0,0
1979,USA,37.5,-123.5,24.5,0,0,0,0,0,0,0
1979,MEX,19.5,-112.5,0,0,0,0,0,0,0,1
1979,MEX,24.5,-113.5,0,0,0,0,0,7.664457,0,10.33554
1979,MEX,24.5,-112.5,0,0,0,0,0,3.5,0,6
1979,MEX,24.5,-111.5,0,0,0,0,0,0.7840538,0,1.215946
1979,MEX,25.5,-114.5,0,0,0,0,0,0.5880404,0,0.9119596
1979,MEX,25.5,-113.5,0,0,0,0,0,13.48838,0,18.51162
1979,MEX,25.5,-112.5,0,0,0,0,0,1.176081,0,1.823919
1979,USA,16.5,-117.5,0,0,0,0,0,3.089698,0,2.310302
1979,USA,18.5,-114.5,0,0,0,0,0,0.5,0,0
1979,USA,19.5,-112.5,0,0,0,0,0,1.029899,0,1.270101
1979,USA,21.5,-111.5,0,0,0,0,0,0,0,0.5
1979,USA,24.5,-113.5,13.7,0,0,0,0,7.959799,0,2.440201
1979,USA,24.5,-112.5,0,0,0,0.5,0,17.9763,0,23.2237
1979,USA,24.5,-111.5,0,0,0,0,0,0.5149497,0,9.48505
1979,USA,25.5,-113.5,5.4,0,0,0,0,127.2145,0,88.58549
1979,USA,25.5,-112.5,14.5,0,0,0,0,20.05363,0,17.34637
1979,USA,26.5,-114.5,0,0,0,0,0,2.7,0,0.9
1979,USA,26.5,-113.5,0,0,0,0,0,7.3,0,2.3
1979,USA,36.5,-122.5,5.4,0,0,0,0,0,0,0
1979,MEX,19.5,-112.5,0,0,0,0,0,2.5,0,6
1979,MEX,24.5,-112.5,0,0,0,0,0,17.60432,0,22.39568
1979,MEX,25.5,-113.5,0,0,0,0,0,17,0,7
1979,MEX,26.5,-113.5,0,0,0,0,0,3,0,0
1979,USA,16.5,-117.5,0,0,0,0,0,26.3,0,2.3
1979,USA,19.5,-112.5,0,0,0,0,0,17.2,0,9
1979,USA,24.5,-112.5,17.8,0,0,0,0,16.2,0,23.5
1979,USA,25.5,-113.5,0,0,0,0,0,34.78817,0,13.31182
1979,USA,26.5,-113.5,0,0,0,0,0,5.4,0,0
1979,USA,27.5,-114.5,0,0,0,0,0,5.4,0,1.8
1980,USA,16.5,-117.5,0,0,0,0,0,0.5,0,0.9
1980,USA,18.5,-114.5,0,0,0,0,0,0,0,4.6
1980,USA,19.5,-112.5,0,0,0,0,0,96.16082,0,14.93918
1980,USA,19.5,-111.5,0,0,0,0,0,1.8,0,0
1980,USA,19.5,-110.5,0,0,0,0,0,0.3706218,0,0.1293782
1980,USA,19.5,-105.5,0,0,0,0,0,0,0,0.9
1980,USA,20.5,-109.5,0,0,0,0,0,115.5445,0,33.55547
1980,USA,20.5,-108.5,0,0,0,0,0,9,0,0.9
1980,USA,20.5,-107.5,0,0,0,0,0,3.6,0,3.6
1980,USA,21.5,-111.5,0,0,0,0,0,11.24532,0,11.35468
1980,USA,21.5,-110.5,0,0,0,0,0,14.15775,0,4.942246
1980,USA,21.5,-109.5,0,0,0,0,0,62.9,0,45.1
1980,USA,21.5,-108.5,0,0,0,0,0,10.9,0,5.4
1980,USA,22.5,-110.5,0,0,0,0,0,18.75346,0,6.546536
1980,USA,24.5,-112.5,0,0,0,0,0,69.18656,0,41.91344
1980,USA,25.5,-113.5,0,0,0,0,0,0.5,0,0
1980,USA,25.5,-112.5,0,0,0,0.5,0,0,0,0
1980,USA,26.5,-113.5,0,0,0,0,0,3.6,0,0
1980,MEX,20.5,-108.5,0,0,0,0,0,10.9,0,3.6
1980,MEX,21.5,-107.5,0,0,0,0,0,0,0,2
1980,MEX,21.5,-106.5,0,0,0,0,0,0,0,12
1980,USA,15.5,-109.5,0,0,0,0,0,10.74803,0,3.751967
1980,USA,16.5,-117.5,0,0,0,0,0,0,0,9
1980,USA,18.5,-109.5,0,0,0,0,0,6.004074,0,2.095927
1980,USA,18.5,-105.5,0,0,0,0,0,2.668477,0,0.9315229
1980,USA,19.5,-112.5,0,0,0,0,0,9.1,0,3.6
1980,USA,19.5,-108.5,0,0,0,0,0,4.743959,0,1.656041
1980,USA,20.5,-109.5,0,0,0,0,0,3.6,0,9
1980,USA,20.5,-108.5,0,0,0,0,0,59.8,0,28.2
1980,USA,20.5,-107.5,0,0,0,0,0,2.7,0,19.9
1980,USA,20.5,-106.5,0,0,0,0,0,0,0,4.5
1980,USA,21.5,-111.5,0,0,0,0,0,8.1,0,2.7
1980,USA,21.5,-109.5,0,0,0,0,0,21.25154,0,7.248465
1980,USA,21.5,-108.5,0,0,0,0,0,26.3,0,13.6
1980,USA,21.5,-107.5,0,0,0,0,0,0,0,0.5
1980,USA,21.5,-106.5,0,0,0,0,0,0.9,0,17.2
1980,USA,22.5,-109.5,0,0,0,0,0,1.1,0,0
1980,USA,22.5,-108.5,0,0,0,0,0,0.9,0,0
1980,USA,24.5,-112.5,0,0,0,0,0,4.5,0,0
1980,USA,26.5,-114.5,0,0,0,0.5,0,0,0,0
1980,MEX,20.5,-111.5,0,0,0,0,0,45,0,0
1980,MEX,20.5,-110.5,0,0,0,0,0,10,0,0
1980,MEX,20.5,-109.5,0,0,0,0,0,28,0,6
1980,MEX,21.5,-109.5,0,0,0,0,0,10,0,6
1980,USA,16.5,-117.5,0,0,0,0,0,2.668477,0,0.9315229
1980,USA,19.5,-111.5,0,0,0,0,0,29,0,1.4
1980,USA,19.5,-108.5,0,0,0,0,0,47.06897,0,16.43103
1980,USA,20.5,-110.5,0,0,0,0,0,51.50272,0,4.597284
1980,USA,20.5,-109.5,0,0,0,0,0,31.9,0,17.2
1980,USA,20.5,-108.5,0,0,0,0,0,1.8,0,0
1980,USA,20.5,-107.5,0,0,0,0,0,14.5,0,8.1
1980,USA,21.5,-111.5,0,0,0,0,0,0,0,3.6
1980,USA,21.5,-110.5,0,0,0,0,0,32.3,0,0.9
1980,USA,21.5,-109.5,0,0,0,0,0,39,0,0
1980,USA,21.5,-108.5,0,0,0,0,0,1.8,0,0
1980,USA,21.5,-107.5,0,0,0,0,0,0,0,5.4
1980,USA,21.5,-105.5,0,0,0,0,0,13.5,0,9
1980,USA,22.5,-110.5,0,0,0,0,0,3.6,0,2.7
1980,MEX,20.5,-107.5,0,0,0,0,0,17.43352,0,3.566484
1980,MEX,20.5,-106.5,0,0,0,0,0,15.77318,0,3.226819
1980,MEX,21.5,-108.5,0,0,0,0,0,1,0,1
1980,MEX,21.5,-107.5,0,0,0,0,0,23,0,6
1980,USA,16.5,-117.5,0,0,0,0,0,23.86805,0,8.331955
1980,USA,19.5,-112.5,0,0,0,0,0,0,0,0.2
1980,USA,19.5,-110.5,0,0,0,0,0,7.3,0,0
1980,USA,19.5,-107.5,0,0,0,0,0,2.7,0,0
1980,USA,20.5,-109.5,0,0,0,0,0,13.6,0,9.1
1980,USA,20.5,-107.5,0,0,0,0,0,180.86,0,40.83996
1980,USA,20.5,-106.5,0,0,0,0,0,29.25697,0,13.64303
1980,USA,21.5,-109.5,0,0,0,0,0,5.601358,0,1.598642
1980,USA,21.5,-108.5,0,0,0,0,0,25.55075,0,9.649252
1980,USA,21.5,-107.5,0,0,0,0,0,256.2826,0,47.91737
1980,USA,21.5,-106.5,0,0,0,0,0,39.55032,0,18.84968
1980,USA,21.5,-105.5,0,0,0,0,0,54.38942,0,17.21058
1980,USA,22.5,-111.5,0,0,0,0,0,3.6,0,0
1980,USA,22.5,-109.5,0,0,0,0,0,2.149606,0,0.7503935
1980,MEX,19.5,-112.5,0,0,0,0,0,0,0,3
1980,MEX,21.5,-110.5,0,0,0,0,0,13,0,0
1980,MEX,21.5,-109.5,0,0,0,0,0,2,0,0
1980,MEX,21.5,-108.5,0,0,0,0,0,2,0,0
1980,MEX,23.5,-109.5,0,0,0,0,0,0,0,4
1980,USA,16.5,-117.5,0,0,0,0,0,40.39778,0,22.70222
1980,USA,19.5,-112.5,0,0,0,0,0,0.3706218,0,8.329378
1980,USA,19.5,-111.5,0,0,0,0,0,12.7,0,0
1980,USA,20.5,-110.5,0,0,0,0,0,120.9391,0,15.1609
1980,USA,20.5,-109.5,0,0,0,0,0,95.2,0,4.2
1980,USA,20.5,-108.5,0,0,0,0,0,5,0,0.5
1980,USA,20.5,-107.5,0,0,0,0,0,15.4,0,4.5
1980,USA,21.5,-111.5,0,0,0,0,0,3.6,0,1.8
1980,USA,21.5,-110.5,0,0,0,0,0,24.56669,0,7.633313
1980,USA,21.5,-109.5,0,0,0,0,0,119.6042,0,44.29579
1980,USA,21.5,-108.5,0,0,0,0,0,23.01165,0,6.38835
1980,USA,21.5,-106.5,0,0,0,0,0,0,0,1.8
1980,USA,22.5,-112.5,0,0,0,0,0,3.6,0,0
1980,USA,22.5,-111.5,0,0,0,0,0,15.4,0,0.9
1980,USA,22.5,-109.5,0,0,0,0,0,0.6671193,0,0.2328807
1980,USA,24.5,-113.5,0,0,0,0,0,0,0,0.9
1980,USA,24.5,-112.5,0,0,0,0,0,3.706218,0,1.293782
1980,USA,25.5,-113.5,0,0,0,0,0,16.4,0,6.4
1980,MEX,18.5,-114.5,0,0,0,0,0,1,0,1
1980,MEX,20.5,-110.5,0,0,0,0,0,9,0,0
1980,MEX,21.5,-112.5,0,0,0,0,0,5,0,0
1980,MEX,22.5,-113.5,0,0,0,0,0,16,0,1
1980,MEX,22.5,-112.5,0,0,0,0,0,19,0,0
1980,MEX,23.5,-113.5,0,0,0,0,0,6,0,0
1980,MEX,25.5,-113.5,0,0,0,0,0,5,0,2
1980,USA,16.5,-117.5,0,0,0,0,0,0,0,23.6
1980,USA,18.5,-116.5,0,0,0,0,0,4.743959,0,1.656041
1980,USA,18.5,-114.5,0,0,0,0,0,5,0,10
1980,USA,19.5,-112.5,0,0,0,0,0,0,0,12.7
1980,USA,20.5,-110.5,0,0,0,0,0,76.3,0,0
1980,USA,21.5,-112.5,0,0,0,0,0,8.1,0,0
1980,USA,21.5,-111.5,0,0,0,0,0,7.2,0,0
1980,USA,21.5,-110.5,0,0,0,0,0,0.9,0,0
1980,USA,21.5,-109.5,0,0,0,0,0,0.9,0,0
1980,USA,22.5,-113.5,0,0,0,0,0,48.3,0,0
1980,USA,22.5,-112.5,0,0,0,0,0,145.8,0,1.8
1980,USA,22.5,-111.5,0,0,0,0,0,45.1,0,2
1980,USA,22.5,-110.5,0,0,0,0,0,5.4,0,4.5
1980,USA,23.5,-113.5,0,0,0,0,0,184.2,0,18.9
1980,USA,23.5,-112.5,0,0,0,0,0,11.1,0,0.2
1980,USA,25.5,-114.5,0,0,0,0,0,0.5,0,0
1980,USA,27.5,-115.5,0,0,0,0,0,1.4,0,0
1980,MEX,22.5,-112.5,0,0,0,0,0,6,0,0
1980,MEX,23.5,-113.5,0,0,0,0,0,21,0,0
1980,MEX,23.5,-112.5,0,0,0,0,0,49.62234,0,2.377656
1980,MEX,24.5,-113.5,0,0,0,0,0,2,0,1
1980,MEX,25.5,-113.5,0,0,0,0,0,7.150837,0,0.8491629
1980,USA,19.5,-112.5,0,0,0,0,0,3.6,0,11.7
1980,USA,21.5,-112.5,0,0,0,0,0,31.7,0,0
1980,USA,22.5,-112.5,0,0,0,0,0,5.4,0,1.8
1980,USA,23.5,-113.5,0,0,0,0,0,18.9,0,0
1980,USA,23.5,-112.5,0,0,0,0,0,4.5,0,0.9
1980,USA,25.5,-113.5,0,0,0,0.9,0,0,0,0
1980,USA,29.5,-119.5,0.6,0,0,0,0,0,0,0
1980,USA,30.5,-119.5,2.2,0,0,0,0,0,0,0
1980,USA,31.5,-121.5,2.5,0,0,0,0,0,0,0
1980,USA,32.5,-121.5,3.4,0,0,0,0,0,0,0
1980,USA,33.5,-120.5,1.8,0,0,0,0,0,0,0
1980,MEX,25.5,-113.5,0,0,0,0,0,13.981,0,1.018995
1980,MEX,25.5,-112.5,0,0,0,0,0,13.16033,0,0.3396651
1980,USA,24.5,-112.5,0,0,0,0,0,17.84453,0,11.95547
1980,USA,25.5,-113.5,0,0,0,0,0,7.835597,0,1.164404
1980,USA,25.5,-112.5,0,0,0,0,0,60.15833,0,42.84167
1980,USA,26.5,-112.5,0,0,0,0,0,0.9,0,1.8
1980,USA,27.5,-115.5,0,0,0,0,0,10,0,0
1980,USA,31.5,-123.5,1.4,0,0,0,0,0,0,0
1980,USA,32.5,-123.5,3.4,0,0,0,0,0,0,0
1980,USA,32.5,-122.5,11.1,0,0,0,0,0,0,0
1980,USA,32.5,-121.5,0.2,0,0,0,0,0,0,0
1980,USA,32.5,-120.5,9.1,0,0,0,0,0,0,0
1980,USA,33.5,-124.5,8.7,0,0,0,0,0,0,0
1980,USA,33.5,-122.5,1.7,0,0,0,0,0,0,0
1980,USA,33.5,-121.5,0.9,0,0,0,0,0,0,0
1980,USA,34.5,-121.5,4.1,0,0,0,0,0,0,0
1980,USA,34.5,-119.5,0.2,0,0,0,0,0,0,0
1980,USA,35.5,-123.5,0.2,0,0,0,0,0,0,0
1980,USA,35.5,-122.5,0.5,0,0,0,0,0,0,0
1980,USA,36.5,-123.5,0.6,0,0,0,0,0,0,0
1980,USA,36.5,-122.5,0.6,0,0,0,0,0,0,0
1980,USA,37.5,-124.5,0.2,0,0,0,0,0,0,0
1980,USA,38.5,-124.5,1.1,0,0,0,0,0,0,0
1980,USA,42.5,-140.5,0.2,0,0,0,0,0,0,0
1980,USA,44.5,-126.5,1.8,0,0,0,0,0,0,0
1980,USA,45.5,-147.5,7.2,0,0,0,0,0,0,0
1980,USA,45.5,-143.5,0.2,0,0,0,0,0,0,0
1980,USA,45.5,-141.5,0.2,0,0,0,0,0,0,0
1980,USA,45.5,-140.5,1.6,0,0,0,0,0,0,0
1980,USA,45.5,-135.5,0.6,0,0,0,0,0,0,0
1980,USA,46.5,-127.5,14.5,0,0,0,0,0,0,0
1980,MEX,25.5,-113.5,0,0,0,0,0,8.1,0,0.9
1980,MEX,25.5,-112.5,0,0,0,0,0,2.7,0,0
1980,USA,19.5,-112.5,0,0,0,0,0,2.7,0,12.7
1980,USA,20.5,-113.5,0,0,0,0,0,31.8,0,0
1980,USA,21.5,-113.5,0,0,0,0,0,0.2,0,0
1980,USA,22.5,-112.5,0,0,0,0,0,0.3706218,0,0.1293782
1980,USA,24.5,-112.5,0,0,0,6.3,0,94.81086,0,58.78914
1980,USA,25.5,-113.5,0,0,0,0,0,24.4,0,0
1980,USA,25.5,-112.5,0,0,0,0,0,184.6267,0,51.97327
1980,USA,26.5,-114.5,0,0,0,0,0,0.5,0,0.5
1980,USA,26.5,-113.5,0,0,0,0,0,12.3,0,0.9
1980,USA,27.5,-114.5,0,0,0,0,0,1.037741,0,0.3622589
1980,USA,29.5,-116.5,0,0,0,0,0,0,0,3.6
1980,USA,32.5,-124.5,1.5,0,0,0,0,0,0,0
1980,USA,32.5,-120.5,0.9,0,0,0,0,0,0,0
1980,USA,33.5,-124.5,11.1,0,0,0,0,0,0,0
1980,USA,33.5,-119.5,1.1,0,0,0,0,0,0,0
1980,USA,34.5,-124.5,0.2,0,0,0,0,0,0,0
1980,USA,34.5,-121.5,11.8,0,0,0,0,0,0,0
1980,USA,35.5,-122.5,0.6,0,0,0,0,0,0,0
1980,USA,35.5,-121.5,2.9,0,0,0,0,0,0,0
1980,USA,35.5,-120.5,5.8,0,0,0,0,0,0,0
1980,USA,36.5,-124.5,0.2,0,0,0,0,0,0,0
1980,USA,36.5,-123.5,1.8,0,0,0,0,0,0,0
1980,USA,36.5,-122.5,10.8,0,0,0,0,0,0,0
1980,USA,37.5,-126.5,0.4,0,0,0,0,0,0,0
1980,USA,37.5,-123.5,1.7,0,0,0,0,0,0,0
1980,USA,38.5,-125.5,0.6,0,0,0,0,0,0,0
1980,USA,38.5,-124.5,0.6,0,0,0,0,0,0,0
1980,USA,40.5,-125.5,0.9,0,0,0,0,0,0,0
1980,USA,45.5,-135.5,0.2,0,0,0,0,0,0,0
1980,USA,49.5,-129.5,2.4,0,0,0,0,0,0,0
1980,MEX,24.5,-113.5,0,0,0,0,0,3.2,0,0
1980,MEX,24.5,-112.5,0,0,0,0,0,5.9,0,0.9
1980,MEX,25.5,-113.5,0,0,0,0,0,17.2,0,1.8
1980,MEX,25.5,-112.5,0,0,0,0,0,30,0,1.8
1980,MEX,26.5,-113.5,0,0,0,0,0,0.9,0,0
1980,USA,16.5,-117.5,0,0,0,0,0,0,0,5.4
1980,USA,19.5,-112.5,0,0,0,0,0,28.04803,0,10.95197
1980,USA,20.5,-113.5,0,0,0,0,0,22.7,0,18.2
1980,USA,22.5,-111.5,0,0,0,0,0,0.2,0,0
1980,USA,22.5,-110.5,0,0,0,0,0,0,0,5.4
1980,USA,24.5,-112.5,0,0,0,0,0,46.9782,0,13.4218
1980,USA,25.5,-113.5,0,0,0,0,0,18.30136,0,3.398642
1980,USA,25.5,-112.5,0,0,0,0,0,28.21515,0,5.784848
1980,USA,26.5,-113.5,0,0,0,0,0,1.4,0,0
1980,USA,26.5,-112.5,0,0,0,0,0,0.5,0,0
1980,USA,29.5,-115.5,0,0,0,0,0,2.001358,0,0.6986422
1980,USA,35.5,-125.5,22.9,0,0,0,0,0,0,0
1980,USA,35.5,-122.5,3.2,0,0,0,0,0,0,0
1980,USA,36.5,-122.5,21.8,0,0,0,0,0,0,0
1980,USA,37.5,-126.5,16.6,0,0,0,0,0,0,0
1980,USA,37.5,-125.5,3,0,0,0,0,0,0,0
1980,USA,37.5,-124.5,8.2,0,0,0,0,0,0,0
1980,USA,37.5,-123.5,26.3,0,0,0,0,0,0,0
1980,USA,38.5,-126.5,2.7,0,0,0,0,0,0,0
1980,USA,38.5,-125.5,7.5,0,0,0,0,0,0,0
1980,USA,46.5,-124.5,1.4,0,0,0,0,0,0,0
1980,MEX,19.5,-112.5,0,0,0,0,0,0,0,1
1980,MEX,24.5,-112.5,0,0,0,0,0,2.7,0,2.9
1980,USA,14.5,-112.5,0,0,0,0,0,19.1,0,4.5
1980,USA,14.5,-111.5,0,0,0,0,0,9.1,0,0
1980,USA,17.5,-116.5,0,0,0,0,0,2.001358,0,0.6986422
1980,USA,18.5,-114.5,0,0,0,0,0,1.334239,0,9.565762
1980,USA,19.5,-113.5,0,0,0,0,0,1.334239,0,0.4657615
1980,USA,19.5,-112.5,0,0,0.9,0,0,63.4,0,6.3
1980,USA,21.5,-112.5,0,0,0,0,0,6.4,0,6.4
1980,USA,23.5,-110.5,0,0,0,0,0,2.7,0,0.9
1980,USA,24.5,-112.5,0,0,0,0,0,24.5,0,7.2
1980,USA,26.5,-114.5,0,0,0,5.4,0,0,0,0
1980,USA,27.5,-114.5,0,0,0,0.9,0,0,0,0
1980,USA,35.5,-125.5,2,0,0,0,0,0,0,0
1980,USA,36.5,-122.5,2.8,0,0,0,0,0,0,0
1980,USA,37.5,-126.5,15.6,0,0,0,0,0,0,0
1980,USA,37.5,-125.5,8.2,0,0,0,0,0,0,0
1980,USA,37.5,-124.5,7.4,0,0,0,0,0,0,0
1980,USA,37.5,-123.5,13.6,0,0,0,0,0,0,0
1980,USA,38.5,-127.5,0.5,0,0,0,0,0,0,0
1980,USA,38.5,-126.5,0.5,0,0,0,0,0,0,0
1980,USA,38.5,-125.5,23.1,0,0,0,0,0,0,0
1980,MEX,19.5,-112.5,0,0,0,0,0,35.5,0,9
