FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
49,7,32,37
165,8,41,44
16,4,41,44
190,7,41,44
91,3,41,44
49,7,41,44
124,7,41,44
32,3,41,44
110,5,41,44
31,3,41,44
75,7,41,44
1000,2,41,44
141,8,41,44
118,8,41,44
137,7,41,44
26,5,41,44
28,4,41,44
79,7,41,44
50,4,41,44
122,4,41,44
35,7,41,44
13,4,41,44
30,7,41,44
187,5,41,44
135,4,41,44
41,7,41,44
157,1,41,44
165,8,41,45
16,4,41,45
190,7,41,45
91,3,41,45
49,7,41,45
124,7,41,45
32,3,41,45
110,5,41,45
31,3,41,45
75,7,41,45
1000,2,41,45
141,8,41,45
118,8,41,45
137,7,41,45
26,5,41,45
28,4,41,45
79,7,41,45
50,4,41,45
122,4,41,45
35,7,41,45
13,4,41,45
30,7,41,45
187,5,41,45
135,4,41,45
41,7,41,45
157,1,41,45
165,8,41,47
16,4,41,47
190,7,41,47
91,3,41,47
49,7,41,47
124,7,41,47
32,3,41,47
110,5,41,47
31,3,41,47
75,7,41,47
1000,2,41,47
141,8,41,47
118,8,41,47
137,7,41,47
26,5,41,47
28,4,41,47
79,7,41,47
50,4,41,47
122,4,41,47
35,7,41,47
13,4,41,47
30,7,41,47
187,5,41,47
135,4,41,47
41,7,41,47
157,1,41,47
165,8,41,48
16,4,41,48
190,7,41,48
91,3,41,48
49,7,41,48
124,7,41,48
32,3,41,48
110,5,41,48
31,3,41,48
75,7,41,48
1000,2,41,48
141,8,41,48
118,8,41,48
137,7,41,48
26,5,41,48
28,4,41,48
79,7,41,48
50,4,41,48
122,4,41,48
35,7,41,48
13,4,41,48
30,7,41,48
187,5,41,48
135,4,41,48
41,7,41,48
157,1,41,48
165,8,41,49
16,4,41,49
190,7,41,49
91,3,41,49
49,7,41,49
124,7,41,49
32,3,41,49
110,5,41,49
31,3,41,49
75,7,41,49
1000,2,41,49
141,8,41,49
118,8,41,49
137,7,41,49
26,5,41,49
28,4,41,49
79,7,41,49
50,4,41,49
122,4,41,49
35,7,41,49
13,4,41,49
30,7,41,49
187,5,41,49
135,4,41,49
41,7,41,49
157,1,41,49
165,8,41,46
16,4,41,46
190,7,41,46
91,3,41,46
49,7,41,46
124,7,41,46
32,3,41,46
110,5,41,46
31,3,41,46
75,7,41,46
1000,2,41,46
141,8,41,46
118,8,41,46
137,7,41,46
26,5,41,46
28,4,41,46
79,7,41,46
50,4,41,46
122,4,41,46
35,7,41,46
13,4,41,46
30,7,41,46
187,5,41,46
135,4,41,46
41,7,41,46
157,1,41,46
165,8,41,50
16,4,41,50
190,7,41,50
91,3,41,50
49,7,41,50
124,7,41,50
32,3,41,50
110,5,41,50
31,3,41,50
