FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
165,7,32,24
165,7,32,9
165,7,32,26
165,7,32,27
165,7,32,8
165,7,32,67
165,7,32,68
165,7,32,69
165,7,41,43
165,7,41,41
165,7,41,55
183,7,32,28
183,7,32,29
183,7,32,22
183,7,32,24
183,7,32,9
183,7,32,26
183,7,32,27
183,7,32,8
183,7,32,67
183,7,32,68
183,7,32,69
183,7,41,43
183,7,41,41
183,7,41,55
37,1,10,41
37,1,30,17
37,1,31,1
37,1,31,3
37,1,31,4
37,1,31,2
37,1,31,21
37,1,32,28
37,1,32,29
37,1,32,22
37,1,32,24
37,1,32,9
37,1,32,26
37,1,32,27
37,1,32,8
37,1,32,67
37,1,32,68
37,1,32,69
37,1,33,16
37,1,41,43
37,1,41,41
37,1,41,55
37,1,50,10
37,1,50,40
37,1,50,11
37,1,61,41
37,1,61,56
37,1,62,41
37,1,63,41
37,1,63,51
37,1,69,12
76,1,32,28
76,1,32,29
76,1,32,22
76,1,32,24
76,1,32,9
76,1,32,26
76,1,32,27
76,1,32,8
76,1,32,67
76,1,32,68
76,1,32,69
76,1,41,43
76,1,41,41
76,1,41,55
76,1,50,10
76,1,50,40
76,1,50,11
82,2,10,41
82,2,30,17
82,2,31,1
82,2,31,3
82,2,31,4
82,2,31,2
82,2,31,21
82,2,32,28
82,2,32,29
82,2,32,22
82,2,32,24
82,2,32,9
82,2,32,26
82,2,32,27
82,2,32,8
82,2,32,67
82,2,32,68
82,2,32,69
82,2,33,16
82,2,41,43
82,2,41,41
82,2,41,55
82,2,50,10
82,2,50,40
82,2,50,11
82,2,61,41
82,2,61,56
82,2,62,41
82,2,63,41
82,2,63,51
82,2,69,12
83,2,31,1
83,2,31,3
83,2,31,4
83,2,31,2
83,2,31,21
83,2,32,28
83,2,32,29
83,2,32,22
83,2,32,24
83,2,32,9
83,2,32,26
83,2,32,27
83,2,32,8
83,2,32,67
83,2,32,68
83,2,32,69
83,2,41,43
83,2,41,41
83,2,41,55
83,2,50,10
83,2,50,40
83,2,50,11
84,2,32,28
84,2,32,29
84,2,32,22
84,2,32,24
84,2,32,9
84,2,32,26
84,2,32,27
84,2,32,8
84,2,32,67
84,2,32,68
84,2,32,69
84,2,33,16
84,2,41,43
84,2,41,41
84,2,41,55
84,2,50,10
84,2,50,40
84,2,50,11
87,2,61,41
87,2,61,56
91,3,31,1
91,3,31,3
91,3,31,4
91,3,31,2
91,3,31,21
91,3,32,28
91,3,32,29
91,3,32,22
91,3,32,24
91,3,32,9
91,3,32,26
91,3,32,27
91,3,32,8
91,3,32,67
91,3,32,68
91,3,32,69
91,3,41,43
91,3,41,41
91,3,41,55
92,2,33,16
93,1,32,28
93,1,32,29
93,1,32,22
93,1,32,24
93,1,32,9
93,1,32,26
93,1,32,27
93,1,32,8
93,1,32,67
93,1,32,68
93,1,32,69
93,1,50,10
93,1,50,40
93,1,50,11
95,3,32,28
95,3,32,29
95,3,32,22
95,3,32,24
95,3,32,9
95,3,32,26
95,3,32,27
95,3,32,8
95,3,32,67
95,3,32,68
95,3,32,69
95,3,33,16
95,3,41,43
95,3,41,41
95,3,41,55
96,2,10,41
96,2,30,17
96,2,31,1
96,2,31,3
96,2,31,4
96,2,31,2
96,2,31,21
96,2,32,28
96,2,32,29
96,2,32,22
96,2,32,24
96,2,32,9
96,2,32,26
96,2,32,27
96,2,32,8
96,2,32,67
96,2,32,68
96,2,32,69
96,2,33,16
96,2,41,43
96,2,41,41
96,2,41,55
96,2,50,10
96,2,50,40
96,2,50,11
96,2,61,41
96,2,61,56
96,2,62,41
96,2,63,41
96,2,63,51
96,2,69,12
103,1,31,1
103,1,31,3
103,1,31,4
103,1,31,2
103,1,31,21
103,1,32,28
103,1,32,29
103,1,32,22
103,1,32,24
103,1,32,9
103,1,32,26
103,1,32,27
103,1,32,8
103,1,32,67
103,1,32,68
103,1,32,69
104,2,32,28
104,2,32,29
104,2,32,22
104,2,32,24
104,2,32,9
104,2,32,26
104,2,32,27
104,2,32,8
104,2,32,67
104,2,32,68
104,2,32,69
105,2,30,17
105,2,31,1
105,2,31,3
105,2,31,4
105,2,31,2
105,2,31,21
105,2,32,28
105,2,32,29
105,2,32,22
105,2,32,24
105,2,32,9
105,2,32,26
105,2,32,27
105,2,32,8
105,2,32,67
105,2,32,68
105,2,32,69
105,2,33,16
105,2,50,10
105,2,50,40
105,2,50,11
109,1,32,28
109,1,32,29
109,1,32,22
109,1,32,24
109,1,32,9
109,1,32,26
109,1,32,27
109,1,32,8
109,1,32,67
109,1,32,68
109,1,32,69
109,1,41,43
109,1,41,41
109,1,41,55
109,1,61,41
109,1,61,56
114,1,30,17
114,1,31,1
114,1,31,3
114,1,31,4
114,1,31,2
114,1,31,21
114,1,32,28
114,1,32,29
114,1,32,22
114,1,32,24
114,1,32,9
114,1,32,26
114,1,32,27
114,1,32,8
114,1,32,67
114,1,32,68
114,1,32,69
114,1,33,16
114,1,50,10
114,1,50,40
114,1,50,11
114,1,61,41
114,1,61,56
22,2,30,17
22,2,41,43
22,2,41,41
22,2,41,55
22,2,50,10
22,2,50,40
22,2,50,11
22,2,61,41
22,2,61,56
1000,1000,10,41
1000,1000,30,17
1000,1000,31,1
1000,1000,31,3
1000,1000,31,4
1000,1000,31,2
1000,1000,31,21
1000,1000,32,28
