BigCellID,BigCellTypeID,x,y
53771,1,118.5,-40.5
53772,1,118.5,-41.5
53773,1,118.5,-42.5
53774,1,118.5,-43.5
53775,1,118.5,-44.5
53776,1,118.5,-45.5
53777,1,118.5,-46.5
53778,1,118.5,-47.5
53779,1,118.5,-48.5
53780,1,118.5,-49.5
53781,1,118.5,-50.5
53782,1,118.5,-51.5
53783,1,118.5,-52.5
53784,1,118.5,-53.5
53785,1,118.5,-54.5
53786,1,118.5,-55.5
53787,1,118.5,-56.5
53788,1,118.5,-57.5
53789,1,118.5,-58.5
53790,1,118.5,-59.5
53791,1,118.5,-60.5
53792,1,118.5,-61.5
53793,1,118.5,-62.5
53794,1,118.5,-63.5
53795,1,118.5,-64.5
53796,1,118.5,-65.5
53835,1,119.5,75.5
53836,1,119.5,74.5
53837,1,119.5,73.5
53870,1,119.5,40.5
53871,1,119.5,39.5
53872,1,119.5,38.5
53873,1,119.5,37.5
53875,1,119.5,35.5
53876,1,119.5,34.5
53884,1,119.5,26.5
53885,1,119.5,25.5
53886,1,119.5,24.5
53887,1,119.5,23.5
53888,1,119.5,22.5
53889,1,119.5,21.5
53890,1,119.5,20.5
53891,1,119.5,19.5
53892,1,119.5,18.5
53893,1,119.5,17.5
53894,1,119.5,16.5
53895,1,119.5,15.5
53896,1,119.5,14.5
53897,1,119.5,13.5
53898,1,119.5,12.5
53899,1,119.5,11.5
53900,1,119.5,10.5
53901,1,119.5,9.5
53902,1,119.5,8.5
53903,1,119.5,7.5
53904,1,119.5,6.5
53905,1,119.5,5.5
53906,1,119.5,4.5
53907,1,119.5,3.5
53908,1,119.5,2.5
53909,1,119.5,1.5
53910,1,119.5,0.5
53911,1,119.5,-0.5
53912,1,119.5,-1.5
53913,1,119.5,-2.5
53914,1,119.5,-3.5
53915,1,119.5,-4.5
53916,1,119.5,-5.5
53917,1,119.5,-6.5
53918,1,119.5,-7.5
53919,1,119.5,-8.5
53919,1,119.5,-8.5
53920,1,119.5,-9.5
53921,1,119.5,-10.5
53922,1,119.5,-11.5
53923,1,119.5,-12.5
53924,1,119.5,-13.5
53925,1,119.5,-14.5
53926,1,119.5,-15.5
53927,1,119.5,-16.5
53928,1,119.5,-17.5
53929,1,119.5,-18.5
53930,1,119.5,-19.5
53931,1,119.5,-20.5
53944,1,119.5,-33.5
53945,1,119.5,-34.5
53946,1,119.5,-35.5
53947,1,119.5,-36.5
53948,1,119.5,-37.5
53949,1,119.5,-38.5
53950,1,119.5,-39.5
53951,1,119.5,-40.5
53952,1,119.5,-41.5
53953,1,119.5,-42.5
53954,1,119.5,-43.5
53955,1,119.5,-44.5
53956,1,119.5,-45.5
53957,1,119.5,-46.5
53958,1,119.5,-47.5
53959,1,119.5,-48.5
53960,1,119.5,-49.5
53961,1,119.5,-50.5
53962,1,119.5,-51.5
53963,1,119.5,-52.5
53964,1,119.5,-53.5
53965,1,119.5,-54.5
53966,1,119.5,-55.5
53967,1,119.5,-56.5
53968,1,119.5,-57.5
53969,1,119.5,-58.5
53970,1,119.5,-59.5
53971,1,119.5,-60.5
53972,1,119.5,-61.5
53973,1,119.5,-62.5
53974,1,119.5,-63.5
53975,1,119.5,-64.5
53976,1,119.5,-65.5
54015,1,120.5,75.5
54016,1,120.5,74.5
54017,1,120.5,73.5
54018,1,120.5,72.5
54050,1,120.5,40.5
54051,1,120.5,39.5
54052,1,120.5,38.5
54053,1,120.5,37.5
54054,1,120.5,36.5
54055,1,120.5,35.5
54056,1,120.5,34.5
54057,1,120.5,33.5
54058,1,120.5,32.5
54060,1,120.5,30.5
54062,1,120.5,28.5
54063,1,120.5,27.5
54064,1,120.5,26.5
54065,1,120.5,25.5
54066,1,120.5,24.5
54067,1,120.5,23.5
54068,1,120.5,22.5
54069,1,120.5,21.5
54070,1,120.5,20.5
54071,1,120.5,19.5
54072,1,120.5,18.5
54073,1,120.5,17.5
54074,1,120.5,16.5
54075,1,120.5,15.5
54076,1,120.5,14.5
54077,1,120.5,13.5
54078,1,120.5,12.5
54079,1,120.5,11.5
54080,1,120.5,10.5
54081,1,120.5,9.5
54082,1,120.5,8.5
54083,1,120.5,7.5
54084,1,120.5,6.5
54085,1,120.5,5.5
54086,1,120.5,4.5
54087,1,120.5,3.5
54088,1,120.5,2.5
54089,1,120.5,1.5
54090,1,120.5,0.5
54091,1,120.5,-0.5
54092,1,120.5,-1.5
54093,1,120.5,-2.5
54094,1,120.5,-3.5
54095,1,120.5,-4.5
54096,1,120.5,-5.5
54097,1,120.5,-6.5
54098,1,120.5,-7.5
54099,1,120.5,-8.5
54099,1,120.5,-8.5
54100,1,120.5,-9.5
54101,1,120.5,-10.5
54102,1,120.5,-11.5
54103,1,120.5,-12.5
54104,1,120.5,-13.5
54105,1,120.5,-14.5
54106,1,120.5,-15.5
54107,1,120.5,-16.5
54108,1,120.5,-17.5
54109,1,120.5,-18.5
54110,1,120.5,-19.5
54124,1,120.5,-33.5
54125,1,120.5,-34.5
54126,1,120.5,-35.5
54127,1,120.5,-36.5
54128,1,120.5,-37.5
54129,1,120.5,-38.5
54130,1,120.5,-39.5
54131,1,120.5,-40.5
54132,1,120.5,-41.5
54133,1,120.5,-42.5
54134,1,120.5,-43.5
54135,1,120.5,-44.5
54136,1,120.5,-45.5
54137,1,120.5,-46.5
54138,1,120.5,-47.5
54139,1,120.5,-48.5
54140,1,120.5,-49.5
54141,1,120.5,-50.5
54142,1,120.5,-51.5
54143,1,120.5,-52.5
54144,1,120.5,-53.5
54145,1,120.5,-54.5
54146,1,120.5,-55.5
54147,1,120.5,-56.5
54148,1,120.5,-57.5
54149,1,120.5,-58.5
54150,1,120.5,-59.5
54151,1,120.5,-60.5
54152,1,120.5,-61.5
54153,1,120.5,-62.5
54154,1,120.5,-63.5
54155,1,120.5,-64.5
54156,1,120.5,-65.5
54195,1,121.5,75.5
54196,1,121.5,74.5
54197,1,121.5,73.5
54198,1,121.5,72.5
54230,1,121.5,40.5
54231,1,121.5,39.5
54232,1,121.5,38.5
54233,1,121.5,37.5
54234,1,121.5,36.5
54235,1,121.5,35.5
54236,1,121.5,34.5
54237,1,121.5,33.5
54238,1,121.5,32.5
54239,1,121.5,31.5
54240,1,121.5,30.5
54241,1,121.5,29.5
54242,1,121.5,28.5
54243,1,121.5,27.5
54244,1,121.5,26.5
54245,1,121.5,25.5
54246,1,121.5,24.5
54247,1,121.5,23.5
54248,1,121.5,22.5
54249,1,121.5,21.5
54250,1,121.5,20.5
54251,1,121.5,19.5
54252,1,121.5,18.5
54254,1,121.5,16.5
54255,1,121.5,15.5
54256,1,121.5,14.5
54257,1,121.5,13.5
54258,1,121.5,12.5
54259,1,121.5,11.5
54260,1,121.5,10.5
54261,1,121.5,9.5
54262,1,121.5,8.5
54263,1,121.5,7.5
54264,1,121.5,6.5
54265,1,121.5,5.5
54266,1,121.5,4.5
54267,1,121.5,3.5
54268,1,121.5,2.5
54269,1,121.5,1.5
54270,1,121.5,0.5
54271,1,121.5,-0.5
54272,1,121.5,-1.5
54273,1,121.5,-2.5
54274,1,121.5,-3.5
54275,1,121.5,-4.5
54276,1,121.5,-5.5
54277,1,121.5,-6.5
54278,1,121.5,-7.5
54279,1,121.5,-8.5
54279,1,121.5,-8.5
54280,1,121.5,-9.5
54281,1,121.5,-10.5
54282,1,121.5,-11.5
54283,1,121.5,-12.5
54284,1,121.5,-13.5
54285,1,121.5,-14.5
54286,1,121.5,-15.5
54287,1,121.5,-16.5
54288,1,121.5,-17.5
54289,1,121.5,-18.5
54290,1,121.5,-19.5
54304,1,121.5,-33.5
54305,1,121.5,-34.5
54306,1,121.5,-35.5
54307,1,121.5,-36.5
54308,1,121.5,-37.5
54309,1,121.5,-38.5
54310,1,121.5,-39.5
54311,1,121.5,-40.5
54312,1,121.5,-41.5
54313,1,121.5,-42.5
54314,1,121.5,-43.5
54315,1,121.5,-44.5
54316,1,121.5,-45.5
54317,1,121.5,-46.5
54318,1,121.5,-47.5
54319,1,121.5,-48.5
54320,1,121.5,-49.5
54321,1,121.5,-50.5
54322,1,121.5,-51.5
54323,1,121.5,-52.5
54324,1,121.5,-53.5
54325,1,121.5,-54.5
54326,1,121.5,-55.5
54327,1,121.5,-56.5
54328,1,121.5,-57.5
54329,1,121.5,-58.5
54330,1,121.5,-59.5
54331,1,121.5,-60.5
54332,1,121.5,-61.5
54333,1,121.5,-62.5
54334,1,121.5,-63.5
54335,1,121.5,-64.5
54336,1,121.5,-65.5
54375,1,122.5,75.5
54376,1,122.5,74.5
54377,1,122.5,73.5
54378,1,122.5,72.5
54410,1,122.5,40.5
54411,1,122.5,39.5
54412,1,122.5,38.5
54413,1,122.5,37.5
54414,1,122.5,36.5
54415,1,122.5,35.5
54416,1,122.5,34.5
54417,1,122.5,33.5
54418,1,122.5,32.5
54419,1,122.5,31.5
54420,1,122.5,30.5
54421,1,122.5,29.5
54422,1,122.5,28.5
54423,1,122.5,27.5
54424,1,122.5,26.5
54425,1,122.5,25.5
54426,1,122.5,24.5
54427,1,122.5,23.5
54428,1,122.5,22.5
54429,1,122.5,21.5
54430,1,122.5,20.5
54431,1,122.5,19.5
54432,1,122.5,18.5
54433,1,122.5,17.5
54434,1,122.5,16.5
54435,1,122.5,15.5
54436,1,122.5,14.5
54437,1,122.5,13.5
54438,1,122.5,12.5
54439,1,122.5,11.5
54440,1,122.5,10.5
54441,1,122.5,9.5
54442,1,122.5,8.5
54443,1,122.5,7.5
54444,1,122.5,6.5
54445,1,122.5,5.5
54446,1,122.5,4.5
54447,1,122.5,3.5
54448,1,122.5,2.5
54449,1,122.5,1.5
54450,1,122.5,0.5
54451,1,122.5,-0.5
54452,1,122.5,-1.5
54453,1,122.5,-2.5
54454,1,122.5,-3.5
54455,1,122.5,-4.5
54456,1,122.5,-5.5
54457,1,122.5,-6.5
54458,1,122.5,-7.5
54459,1,122.5,-8.5
54459,1,122.5,-8.5
54460,1,122.5,-9.5
54461,1,122.5,-10.5
54462,1,122.5,-11.5
54463,1,122.5,-12.5
54464,1,122.5,-13.5
54465,1,122.5,-14.5
54466,1,122.5,-15.5
54467,1,122.5,-16.5
54468,1,122.5,-17.5
54469,1,122.5,-18.5
54484,1,122.5,-33.5
54485,1,122.5,-34.5
54486,1,122.5,-35.5
54487,1,122.5,-36.5
54488,1,122.5,-37.5
54489,1,122.5,-38.5
54490,1,122.5,-39.5
54491,1,122.5,-40.5
54492,1,122.5,-41.5
54493,1,122.5,-42.5
54494,1,122.5,-43.5
54495,1,122.5,-44.5
54496,1,122.5,-45.5
54497,1,122.5,-46.5
54498,1,122.5,-47.5
54499,1,122.5,-48.5
54500,1,122.5,-49.5
54501,1,122.5,-50.5
54502,1,122.5,-51.5
54503,1,122.5,-52.5
54504,1,122.5,-53.5
54505,1,122.5,-54.5
54506,1,122.5,-55.5
54507,1,122.5,-56.5
54508,1,122.5,-57.5
54509,1,122.5,-58.5
54510,1,122.5,-59.5
54511,1,122.5,-60.5
54512,1,122.5,-61.5
54513,1,122.5,-62.5
54514,1,122.5,-63.5
54515,1,122.5,-64.5
54516,1,122.5,-65.5
54555,1,123.5,75.5
54556,1,123.5,74.5
54557,1,123.5,73.5
54558,1,123.5,72.5
54591,1,123.5,39.5
54592,1,123.5,38.5
54593,1,123.5,37.5
54594,1,123.5,36.5
54595,1,123.5,35.5
54596,1,123.5,34.5
54597,1,123.5,33.5
54598,1,123.5,32.5
54599,1,123.5,31.5
54600,1,123.5,30.5
54601,1,123.5,29.5
54602,1,123.5,28.5
54603,1,123.5,27.5
54604,1,123.5,26.5
54605,1,123.5,25.5
54606,1,123.5,24.5
54607,1,123.5,23.5
54608,1,123.5,22.5
54609,1,123.5,21.5
54610,1,123.5,20.5
54611,1,123.5,19.5
54612,1,123.5,18.5
54613,1,123.5,17.5
54614,1,123.5,16.5
54615,1,123.5,15.5
54616,1,123.5,14.5
54617,1,123.5,13.5
54618,1,123.5,12.5
54619,1,123.5,11.5
54620,1,123.5,10.5
54621,1,123.5,9.5
54622,1,123.5,8.5
54623,1,123.5,7.5
54624,1,123.5,6.5
54625,1,123.5,5.5
54626,1,123.5,4.5
54627,1,123.5,3.5
54628,1,123.5,2.5
54629,1,123.5,1.5
54630,1,123.5,0.5
54631,1,123.5,-0.5
54632,1,123.5,-1.5
54633,1,123.5,-2.5
54634,1,123.5,-3.5
54635,1,123.5,-4.5
54636,1,123.5,-5.5
54637,1,123.5,-6.5
54638,1,123.5,-7.5
54639,1,123.5,-8.5
54639,1,123.5,-8.5
54640,1,123.5,-9.5
54641,1,123.5,-10.5
54642,1,123.5,-11.5
54643,1,123.5,-12.5
54644,1,123.5,-13.5
54645,1,123.5,-14.5
54646,1,123.5,-15.5
54647,1,123.5,-16.5
54648,1,123.5,-17.5
54664,1,123.5,-33.5
54665,1,123.5,-34.5
54666,1,123.5,-35.5
54667,1,123.5,-36.5
54668,1,123.5,-37.5
54669,1,123.5,-38.5
54670,1,123.5,-39.5
54671,1,123.5,-40.5
54672,1,123.5,-41.5
54673,1,123.5,-42.5
54674,1,123.5,-43.5
54675,1,123.5,-44.5
54676,1,123.5,-45.5
54677,1,123.5,-46.5
54678,1,123.5,-47.5
54679,1,123.5,-48.5
54680,1,123.5,-49.5
54681,1,123.5,-50.5
54682,1,123.5,-51.5
54683,1,123.5,-52.5
54684,1,123.5,-53.5
54685,1,123.5,-54.5
54686,1,123.5,-55.5
54687,1,123.5,-56.5
54688,1,123.5,-57.5
54689,1,123.5,-58.5
54690,1,123.5,-59.5
54691,1,123.5,-60.5
54692,1,123.5,-61.5
54693,1,123.5,-62.5
54694,1,123.5,-63.5
54695,1,123.5,-64.5
54696,1,123.5,-65.5
54735,1,124.5,75.5
54736,1,124.5,74.5
54737,1,124.5,73.5
54771,1,124.5,39.5
54772,1,124.5,38.5
54773,1,124.5,37.5
54774,1,124.5,36.5
54775,1,124.5,35.5
54776,1,124.5,34.5
54777,1,124.5,33.5
54778,1,124.5,32.5
54779,1,124.5,31.5
54780,1,124.5,30.5
54781,1,124.5,29.5
54782,1,124.5,28.5
54783,1,124.5,27.5
54784,1,124.5,26.5
54785,1,124.5,25.5
54786,1,124.5,24.5
54787,1,124.5,23.5
54788,1,124.5,22.5
54789,1,124.5,21.5
54790,1,124.5,20.5
54791,1,124.5,19.5
54792,1,124.5,18.5
54793,1,124.5,17.5
54794,1,124.5,16.5
54795,1,124.5,15.5
54796,1,124.5,14.5
54797,1,124.5,13.5
54798,1,124.5,12.5
54799,1,124.5,11.5
54800,1,124.5,10.5
54801,1,124.5,9.5
54802,1,124.5,8.5
54803,1,124.5,7.5
54804,1,124.5,6.5
54805,1,124.5,5.5
54806,1,124.5,4.5
54807,1,124.5,3.5
54808,1,124.5,2.5
54809,1,124.5,1.5
54810,1,124.5,0.5
54811,1,124.5,-0.5
54812,1,124.5,-1.5
54813,1,124.5,-2.5
54814,1,124.5,-3.5
54815,1,124.5,-4.5
54816,1,124.5,-5.5
54817,1,124.5,-6.5
54818,1,124.5,-7.5
54819,1,124.5,-8.5
54819,1,124.5,-8.5
54820,1,124.5,-9.5
54821,1,124.5,-10.5
54822,1,124.5,-11.5
54823,1,124.5,-12.5
54824,1,124.5,-13.5
54825,1,124.5,-14.5
54826,1,124.5,-15.5
54827,1,124.5,-16.5
54843,1,124.5,-32.5
54844,1,124.5,-33.5
54845,1,124.5,-34.5
54846,1,124.5,-35.5
54847,1,124.5,-36.5
54848,1,124.5,-37.5
54849,1,124.5,-38.5
54850,1,124.5,-39.5
54851,1,124.5,-40.5
54852,1,124.5,-41.5
54853,1,124.5,-42.5
54854,1,124.5,-43.5
54855,1,124.5,-44.5
54856,1,124.5,-45.5
54857,1,124.5,-46.5
54858,1,124.5,-47.5
54859,1,124.5,-48.5
54860,1,124.5,-49.5
54861,1,124.5,-50.5
54862,1,124.5,-51.5
54863,1,124.5,-52.5
54864,1,124.5,-53.5
54865,1,124.5,-54.5
54866,1,124.5,-55.5
54867,1,124.5,-56.5
54868,1,124.5,-57.5
54869,1,124.5,-58.5
54870,1,124.5,-59.5
54871,1,124.5,-60.5
54872,1,124.5,-61.5
54873,1,124.5,-62.5
54874,1,124.5,-63.5
54875,1,124.5,-64.5
54876,1,124.5,-65.5
54915,1,125.5,75.5
54916,1,125.5,74.5
54917,1,125.5,73.5
54951,1,125.5,39.5
54952,1,125.5,38.5
54953,1,125.5,37.5
54954,1,125.5,36.5
54955,1,125.5,35.5
54956,1,125.5,34.5
54957,1,125.5,33.5
54958,1,125.5,32.5
54959,1,125.5,31.5
54960,1,125.5,30.5
54961,1,125.5,29.5
54962,1,125.5,28.5
54963,1,125.5,27.5
54964,1,125.5,26.5
54965,1,125.5,25.5
54966,1,125.5,24.5
54967,1,125.5,23.5
54968,1,125.5,22.5
54969,1,125.5,21.5
54970,1,125.5,20.5
54971,1,125.5,19.5
54972,1,125.5,18.5
54973,1,125.5,17.5
54974,1,125.5,16.5
54975,1,125.5,15.5
54976,1,125.5,14.5
54977,1,125.5,13.5
54978,1,125.5,12.5
54979,1,125.5,11.5
54980,1,125.5,10.5
54981,1,125.5,9.5
54982,1,125.5,8.5
54983,1,125.5,7.5
54984,1,125.5,6.5
54985,1,125.5,5.5
54986,1,125.5,4.5
54987,1,125.5,3.5
54988,1,125.5,2.5
54989,1,125.5,1.5
54990,1,125.5,0.5
54991,1,125.5,-0.5
54992,1,125.5,-1.5
54993,1,125.5,-2.5
54994,1,125.5,-3.5
54995,1,125.5,-4.5
54996,1,125.5,-5.5
54997,1,125.5,-6.5
54998,1,125.5,-7.5
54999,1,125.5,-8.5
54999,1,125.5,-8.5
55000,1,125.5,-9.5
55001,1,125.5,-10.5
55002,1,125.5,-11.5
55003,1,125.5,-12.5
55004,1,125.5,-13.5
55005,1,125.5,-14.5
55006,1,125.5,-15.5
55023,1,125.5,-32.5
55024,1,125.5,-33.5
55025,1,125.5,-34.5
55026,1,125.5,-35.5
55027,1,125.5,-36.5
55028,1,125.5,-37.5
55029,1,125.5,-38.5
55030,1,125.5,-39.5
55031,1,125.5,-40.5
55032,1,125.5,-41.5
55033,1,125.5,-42.5
55034,1,125.5,-43.5
55035,1,125.5,-44.5
55036,1,125.5,-45.5
55037,1,125.5,-46.5
55038,1,125.5,-47.5
55039,1,125.5,-48.5
55040,1,125.5,-49.5
55041,1,125.5,-50.5
55042,1,125.5,-51.5
55043,1,125.5,-52.5
55044,1,125.5,-53.5
55045,1,125.5,-54.5
55046,1,125.5,-55.5
55047,1,125.5,-56.5
55048,1,125.5,-57.5
55049,1,125.5,-58.5
55050,1,125.5,-59.5
55051,1,125.5,-60.5
55052,1,125.5,-61.5
55053,1,125.5,-62.5
55054,1,125.5,-63.5
55055,1,125.5,-64.5
55056,1,125.5,-65.5
55095,1,126.5,75.5
55096,1,126.5,74.5
55097,1,126.5,73.5
55133,1,126.5,37.5
55134,1,126.5,36.5
55135,1,126.5,35.5
55136,1,126.5,34.5
55137,1,126.5,33.5
55138,1,126.5,32.5
55139,1,126.5,31.5
55140,1,126.5,30.5
55141,1,126.5,29.5
55142,1,126.5,28.5
55143,1,126.5,27.5
55144,1,126.5,26.5
55145,1,126.5,25.5
55146,1,126.5,24.5
55147,1,126.5,23.5
55148,1,126.5,22.5
55149,1,126.5,21.5
55150,1,126.5,20.5
55151,1,126.5,19.5
55152,1,126.5,18.5
55153,1,126.5,17.5
55154,1,126.5,16.5
55155,1,126.5,15.5
55156,1,126.5,14.5
55157,1,126.5,13.5
55158,1,126.5,12.5
55159,1,126.5,11.5
55160,1,126.5,10.5
55161,1,126.5,9.5
55162,1,126.5,8.5
55163,1,126.5,7.5
55164,1,126.5,6.5
55165,1,126.5,5.5
55166,1,126.5,4.5
55167,1,126.5,3.5
55168,1,126.5,2.5
55169,1,126.5,1.5
55170,1,126.5,0.5
55171,1,126.5,-0.5
55172,1,126.5,-1.5
55173,1,126.5,-2.5
55174,1,126.5,-3.5
55175,1,126.5,-4.5
55176,1,126.5,-5.5
55177,1,126.5,-6.5
55178,1,126.5,-7.5
55179,1,126.5,-8.5
55179,1,126.5,-8.5
55180,1,126.5,-9.5
55181,1,126.5,-10.5
55182,1,126.5,-11.5
55183,1,126.5,-12.5
55184,1,126.5,-13.5
55185,1,126.5,-14.5
55203,1,126.5,-32.5
55204,1,126.5,-33.5
55205,1,126.5,-34.5
55206,1,126.5,-35.5
55207,1,126.5,-36.5
55208,1,126.5,-37.5
55209,1,126.5,-38.5
55210,1,126.5,-39.5
55211,1,126.5,-40.5
55212,1,126.5,-41.5
55213,1,126.5,-42.5
55214,1,126.5,-43.5
55215,1,126.5,-44.5
55216,1,126.5,-45.5
55217,1,126.5,-46.5
55218,1,126.5,-47.5
55219,1,126.5,-48.5
55220,1,126.5,-49.5
55221,1,126.5,-50.5
55222,1,126.5,-51.5
55223,1,126.5,-52.5
55224,1,126.5,-53.5
55225,1,126.5,-54.5
55226,1,126.5,-55.5
55227,1,126.5,-56.5
55228,1,126.5,-57.5
55229,1,126.5,-58.5
55230,1,126.5,-59.5
55231,1,126.5,-60.5
55232,1,126.5,-61.5
55233,1,126.5,-62.5
55234,1,126.5,-63.5
55235,1,126.5,-64.5
55236,1,126.5,-65.5
55275,1,127.5,75.5
55276,1,127.5,74.5
55277,1,127.5,73.5
55310,1,127.5,40.5
55311,1,127.5,39.5
55312,1,127.5,38.5
55315,1,127.5,35.5
55316,1,127.5,34.5
55317,1,127.5,33.5
55318,1,127.5,32.5
55319,1,127.5,31.5
55320,1,127.5,30.5
55321,1,127.5,29.5
55322,1,127.5,28.5
55323,1,127.5,27.5
55324,1,127.5,26.5
55325,1,127.5,25.5
55326,1,127.5,24.5
55327,1,127.5,23.5
55328,1,127.5,22.5
55329,1,127.5,21.5
55330,1,127.5,20.5
55331,1,127.5,19.5
55332,1,127.5,18.5
55333,1,127.5,17.5
55334,1,127.5,16.5
55335,1,127.5,15.5
55336,1,127.5,14.5
55337,1,127.5,13.5
55338,1,127.5,12.5
55339,1,127.5,11.5
55340,1,127.5,10.5
55341,1,127.5,9.5
55342,1,127.5,8.5
55343,1,127.5,7.5
55344,1,127.5,6.5
55345,1,127.5,5.5
55346,1,127.5,4.5
55347,1,127.5,3.5
55348,1,127.5,2.5
55349,1,127.5,1.5
55350,1,127.5,0.5
55351,1,127.5,-0.5
55352,1,127.5,-1.5
55353,1,127.5,-2.5
55354,1,127.5,-3.5
55355,1,127.5,-4.5
55356,1,127.5,-5.5
55357,1,127.5,-6.5
55358,1,127.5,-7.5
55359,1,127.5,-8.5
55359,1,127.5,-8.5
55360,1,127.5,-9.5
55361,1,127.5,-10.5
55362,1,127.5,-11.5
55363,1,127.5,-12.5
55364,1,127.5,-13.5
55365,1,127.5,-14.5
55366,1,127.5,-15.5
55383,1,127.5,-32.5
55384,1,127.5,-33.5
55385,1,127.5,-34.5
55386,1,127.5,-35.5
55387,1,127.5,-36.5
55388,1,127.5,-37.5
55389,1,127.5,-38.5
55390,1,127.5,-39.5
55391,1,127.5,-40.5
55392,1,127.5,-41.5
55393,1,127.5,-42.5
55394,1,127.5,-43.5
55395,1,127.5,-44.5
55396,1,127.5,-45.5
55397,1,127.5,-46.5
55398,1,127.5,-47.5
55399,1,127.5,-48.5
55400,1,127.5,-49.5
55401,1,127.5,-50.5
55402,1,127.5,-51.5
55403,1,127.5,-52.5
55404,1,127.5,-53.5
55405,1,127.5,-54.5
55406,1,127.5,-55.5
55407,1,127.5,-56.5
55408,1,127.5,-57.5
55409,1,127.5,-58.5
55410,1,127.5,-59.5
55411,1,127.5,-60.5
55412,1,127.5,-61.5
55413,1,127.5,-62.5
55414,1,127.5,-63.5
55415,1,127.5,-64.5
55416,1,127.5,-65.5
55455,1,128.5,75.5
55456,1,128.5,74.5
55457,1,128.5,73.5
55458,1,128.5,72.5
55459,1,128.5,71.5
55490,1,128.5,40.5
55491,1,128.5,39.5
55492,1,128.5,38.5
55493,1,128.5,37.5
55495,1,128.5,35.5
55496,1,128.5,34.5
55497,1,128.5,33.5
55498,1,128.5,32.5
55499,1,128.5,31.5
55500,1,128.5,30.5
55501,1,128.5,29.5
55502,1,128.5,28.5
55503,1,128.5,27.5
55504,1,128.5,26.5
55505,1,128.5,25.5
55506,1,128.5,24.5
55507,1,128.5,23.5
55508,1,128.5,22.5
55509,1,128.5,21.5
55510,1,128.5,20.5
55511,1,128.5,19.5
55512,1,128.5,18.5
55513,1,128.5,17.5
55514,1,128.5,16.5
55515,1,128.5,15.5
55516,1,128.5,14.5
55517,1,128.5,13.5
55518,1,128.5,12.5
55519,1,128.5,11.5
55520,1,128.5,10.5
55521,1,128.5,9.5
55522,1,128.5,8.5
55523,1,128.5,7.5
55524,1,128.5,6.5
55525,1,128.5,5.5
55526,1,128.5,4.5
55527,1,128.5,3.5
55528,1,128.5,2.5
55529,1,128.5,1.5
55530,1,128.5,0.5
55531,1,128.5,-0.5
55532,1,128.5,-1.5
55533,1,128.5,-2.5
55534,1,128.5,-3.5
55535,1,128.5,-4.5
55536,1,128.5,-5.5
55537,1,128.5,-6.5
55538,1,128.5,-7.5
55539,1,128.5,-8.5
55539,1,128.5,-8.5
55540,1,128.5,-9.5
55541,1,128.5,-10.5
55542,1,128.5,-11.5
55543,1,128.5,-12.5
55544,1,128.5,-13.5
55545,1,128.5,-14.5
55546,1,128.5,-15.5
55562,1,128.5,-31.5
55563,1,128.5,-32.5
55564,1,128.5,-33.5
55565,1,128.5,-34.5
55566,1,128.5,-35.5
55567,1,128.5,-36.5
55568,1,128.5,-37.5
55569,1,128.5,-38.5
55570,1,128.5,-39.5
55571,1,128.5,-40.5
55572,1,128.5,-41.5
55573,1,128.5,-42.5
55574,1,128.5,-43.5
55575,1,128.5,-44.5
55576,1,128.5,-45.5
55577,1,128.5,-46.5
55578,1,128.5,-47.5
55579,1,128.5,-48.5
55580,1,128.5,-49.5
55581,1,128.5,-50.5
55582,1,128.5,-51.5
55583,1,128.5,-52.5
55584,1,128.5,-53.5
55585,1,128.5,-54.5
55586,1,128.5,-55.5
55587,1,128.5,-56.5
55588,1,128.5,-57.5
55589,1,128.5,-58.5
55590,1,128.5,-59.5
55591,1,128.5,-60.5
55592,1,128.5,-61.5
55593,1,128.5,-62.5
55594,1,128.5,-63.5
55595,1,128.5,-64.5
55596,1,128.5,-65.5
55635,1,129.5,75.5
55636,1,129.5,74.5
55637,1,129.5,73.5
55638,1,129.5,72.5
55639,1,129.5,71.5
55669,1,129.5,41.5
55670,1,129.5,40.5
55671,1,129.5,39.5
55672,1,129.5,38.5
55673,1,129.5,37.5
55674,1,129.5,36.5
55675,1,129.5,35.5
55676,1,129.5,34.5
55677,1,129.5,33.5
55678,1,129.5,32.5
55679,1,129.5,31.5
55680,1,129.5,30.5
55681,1,129.5,29.5
55682,1,129.5,28.5
55683,1,129.5,27.5
55684,1,129.5,26.5
55685,1,129.5,25.5
55686,1,129.5,24.5
55687,1,129.5,23.5
55688,1,129.5,22.5
55689,1,129.5,21.5
55690,1,129.5,20.5
55691,1,129.5,19.5
55692,1,129.5,18.5
55693,1,129.5,17.5
55694,1,129.5,16.5
55695,1,129.5,15.5
55696,1,129.5,14.5
55697,1,129.5,13.5
55698,1,129.5,12.5
55699,1,129.5,11.5
55700,1,129.5,10.5
55701,1,129.5,9.5
55702,1,129.5,8.5
55703,1,129.5,7.5
55704,1,129.5,6.5
55705,1,129.5,5.5
55706,1,129.5,4.5
55707,1,129.5,3.5
55708,1,129.5,2.5
55709,1,129.5,1.5
55710,1,129.5,0.5
55711,1,129.5,-0.5
55712,1,129.5,-1.5
55713,1,129.5,-2.5
55714,1,129.5,-3.5
55715,1,129.5,-4.5
55716,1,129.5,-5.5
55717,1,129.5,-6.5
55718,1,129.5,-7.5
55719,1,129.5,-8.5
