FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
3000,13,302,23
3000,13,302,66
3000,13,302,25
3000,13,302,9
3000,13,302,37
3000,13,302,69
3000,13,302,67
3000,13,302,36
3000,13,302,30
3000,13,302,26
3000,13,302,31
3000,13,302,33
3000,13,302,27
3000,13,302,34
3000,13,302,68
3000,13,302,8
3000,13,302,32
116,1,302,39
116,1,302,24
116,1,302,22
116,1,302,29
116,1,302,28
116,1,302,35
116,1,302,38
116,1,302,23
116,1,302,66
116,1,302,25
116,1,302,9
116,1,302,37
116,1,302,69
116,1,302,67
116,1,302,36
116,1,302,30
116,1,302,26
116,1,302,31
116,1,302,33
116,1,302,27
116,1,302,34
116,1,302,68
116,1,302,8
116,1,302,32
1000,2,302,39
1000,2,302,24
1000,2,302,22
1000,2,302,29
1000,2,302,28
1000,2,302,35
1000,2,302,38
1000,2,302,23
1000,2,302,66
1000,2,302,25
1000,2,302,9
1000,2,302,37
1000,2,302,69
1000,2,302,67
1000,2,302,36
1000,2,302,30
1000,2,302,26
1000,2,302,31
1000,2,302,33
1000,2,302,27
1000,2,302,34
1000,2,302,68
1000,2,302,8
1000,2,302,32
128,13,302,39
128,13,302,24
128,13,302,22
128,13,302,29
128,13,302,28
128,13,302,35
128,13,302,38
128,13,302,23
128,13,302,66
128,13,302,25
128,13,302,9
128,13,302,37
128,13,302,69
128,13,302,67
128,13,302,36
128,13,302,30
128,13,302,26
128,13,302,31
128,13,302,33
128,13,302,27
128,13,302,34
128,13,302,68
128,13,302,8
128,13,302,32
135,7,302,39
135,7,302,24
135,7,302,22
135,7,302,29
135,7,302,28
135,7,302,35
135,7,302,38
135,7,302,23
135,7,302,66
135,7,302,25
135,7,302,9
135,7,302,37
135,7,302,69
135,7,302,67
135,7,302,36
135,7,302,30
135,7,302,26
135,7,302,31
135,7,302,33
135,7,302,27
135,7,302,34
135,7,302,68
135,7,302,8
135,7,302,32
138,3,302,39
138,3,302,24
138,3,302,22
138,3,302,29
138,3,302,28
138,3,302,35
138,3,302,38
138,3,302,23
138,3,302,66
138,3,302,25
138,3,302,9
138,3,302,37
138,3,302,69
138,3,302,67
138,3,302,36
138,3,302,30
138,3,302,26
138,3,302,31
138,3,302,33
138,3,302,27
138,3,302,34
138,3,302,68
138,3,302,8
138,3,302,32
155,1,302,39
155,1,302,24
155,1,302,22
155,1,302,29
155,1,302,28
155,1,302,35
155,1,302,38
155,1,302,23
155,1,302,66
155,1,302,25
155,1,302,9
155,1,302,37
155,1,302,69
155,1,302,67
155,1,302,36
155,1,302,30
155,1,302,26
155,1,302,31
155,1,302,33
155,1,302,27
155,1,302,34
155,1,302,68
155,1,302,8
155,1,302,32
150,4,302,39
150,4,302,24
150,4,302,22
150,4,302,29
150,4,302,28
150,4,302,35
150,4,302,38
150,4,302,23
150,4,302,66
150,4,302,25
150,4,302,9
150,4,302,37
150,4,302,69
150,4,302,67
150,4,302,36
150,4,302,30
150,4,302,26
150,4,302,31
150,4,302,33
150,4,302,27
150,4,302,34
150,4,302,68
