BigCellID,BigCellTypeID,x,y
1061,1,-55.5,5.5
1062,1,-55.5,6.5
1063,1,-55.5,7.5
1064,1,-55.5,8.5
1065,1,-55.5,9.5
1066,1,-55.5,10.5
1067,1,-55.5,11.5
1068,1,-55.5,12.5
1069,1,-55.5,13.5
1070,1,-55.5,14.5
1071,1,-55.5,15.5
1072,1,-55.5,16.5
1073,1,-55.5,17.5
1074,1,-55.5,18.5
1075,1,-55.5,19.5
1076,1,-55.5,20.5
1077,1,-55.5,21.5
1078,1,-55.5,22.5
1079,1,-55.5,23.5
1080,1,-55.5,25.5
1081,1,-55.5,27.5
1082,1,-55.5,30.5
1083,1,-55.5,31.5
1084,1,-55.5,32.5
1085,1,-55.5,34.5
1086,1,-55.5,35.5
1087,1,-55.5,37.5
1088,1,-55.5,39.5
1089,1,-55.5,40.5
1090,1,-55.5,41.5
1091,1,-55.5,42.5
1092,1,-55.5,57.5
1093,1,-54.5,-44.5
1094,1,-54.5,-43.5
1095,1,-54.5,-42.5
1096,1,-54.5,-37.5
1097,1,-54.5,-36.5
1098,1,-54.5,-35.5
1099,1,-54.5,4.5
1100,1,-54.5,5.5
1101,1,-54.5,6.5
1102,1,-54.5,7.5
1103,1,-54.5,8.5
1104,1,-54.5,9.5
1105,1,-54.5,10.5
1106,1,-54.5,11.5
1107,1,-54.5,12.5
1108,1,-54.5,13.5
1109,1,-54.5,14.5
1110,1,-54.5,15.5
1111,1,-54.5,16.5
1112,1,-54.5,17.5
1113,1,-54.5,18.5
1114,1,-54.5,19.5
1115,1,-54.5,20.5
1116,1,-54.5,21.5
1117,1,-54.5,22.5
1118,1,-54.5,23.5
1119,1,-54.5,24.5
1120,1,-54.5,25.5
1121,1,-54.5,29.5
1122,1,-54.5,30.5
1123,1,-54.5,31.5
1124,1,-54.5,32.5
1125,1,-54.5,33.5
1126,1,-54.5,34.5
1127,1,-54.5,38.5
1128,1,-54.5,39.5
1129,1,-54.5,40.5
1130,1,-54.5,41.5
1131,1,-54.5,42.5
1132,1,-54.5,43.5
1133,1,-54.5,46.5
1134,1,-53.5,-44.5
1135,1,-53.5,-43.5
1136,1,-53.5,-42.5
1137,1,-53.5,-41.5
1138,1,-53.5,-40.5
1139,1,-53.5,-39.5
1140,1,-53.5,-37.5
1141,1,-53.5,-36.5
1142,1,-53.5,-35.5
1143,1,-53.5,-33.5
1144,1,-53.5,5.5
1145,1,-53.5,6.5
1146,1,-53.5,7.5
1147,1,-53.5,8.5
1148,1,-53.5,9.5
1149,1,-53.5,10.5
1150,1,-53.5,11.5
1151,1,-53.5,12.5
1152,1,-53.5,13.5
1153,1,-53.5,14.5
1154,1,-53.5,15.5
1155,1,-53.5,16.5
1156,1,-53.5,17.5
1157,1,-53.5,18.5
1158,1,-53.5,19.5
1159,1,-53.5,20.5
1160,1,-53.5,21.5
1161,1,-53.5,22.5
1162,1,-53.5,25.5
1163,1,-53.5,32.5
1164,1,-53.5,33.5
1165,1,-53.5,37.5
1166,1,-53.5,39.5
1167,1,-53.5,40.5
1168,1,-53.5,41.5
1169,1,-53.5,42.5
1170,1,-53.5,43.5
1171,1,-53.5,47.5
1172,1,-53.5,48.5
1173,1,-52.5,-44.5
1174,1,-52.5,-43.5
1175,1,-52.5,-41.5
1176,1,-52.5,-37.5
1177,1,-52.5,-36.5
1178,1,-52.5,-35.5
1179,1,-52.5,-34.5
1180,1,-52.5,-33.5
1181,1,-52.5,4.5
1182,1,-52.5,5.5
1183,1,-52.5,6.5
1184,1,-52.5,7.5
1185,1,-52.5,8.5
1186,1,-52.5,9.5
1187,1,-52.5,10.5
1188,1,-52.5,11.5
1189,1,-52.5,12.5
1190,1,-52.5,13.5
1191,1,-52.5,14.5
1192,1,-52.5,15.5
1193,1,-52.5,16.5
1194,1,-52.5,17.5
1195,1,-52.5,18.5
1196,1,-52.5,19.5
1197,1,-52.5,20.5
1198,1,-52.5,21.5
1199,1,-52.5,23.5
1200,1,-52.5,24.5
1201,1,-52.5,26.5
1202,1,-52.5,27.5
1203,1,-52.5,28.5
1204,1,-52.5,33.5
1205,1,-52.5,34.5
1206,1,-52.5,35.5
1207,1,-52.5,36.5
1208,1,-52.5,38.5
1209,1,-52.5,39.5
1210,1,-52.5,40.5
1211,1,-52.5,41.5
1212,1,-52.5,42.5
1213,1,-52.5,43.5
1214,1,-52.5,44.5
1215,1,-51.5,-40.5
1216,1,-51.5,-39.5
1217,1,-51.5,-38.5
1218,1,-51.5,-37.5
1219,1,-51.5,-36.5
1220,1,-51.5,-35.5
1221,1,-51.5,-34.5
1222,1,-51.5,-33.5
1223,1,-51.5,-32.5
1224,1,-51.5,-31.5
1225,1,-51.5,4.5
1226,1,-51.5,5.5
1227,1,-51.5,6.5
1228,1,-51.5,7.5
1229,1,-51.5,8.5
1230,1,-51.5,9.5
1231,1,-51.5,10.5
1232,1,-51.5,11.5
1233,1,-51.5,12.5
1234,1,-51.5,13.5
1235,1,-51.5,14.5
1236,1,-51.5,15.5
1237,1,-51.5,16.5
1238,1,-51.5,17.5
1239,1,-51.5,18.5
1240,1,-51.5,19.5
1241,1,-51.5,20.5
1242,1,-51.5,21.5
1243,1,-51.5,22.5
1244,1,-51.5,23.5
1245,1,-51.5,29.5
1246,1,-51.5,30.5
1247,1,-51.5,32.5
1248,1,-51.5,33.5
1249,1,-51.5,35.5
1250,1,-51.5,36.5
1251,1,-51.5,38.5
1252,1,-51.5,39.5
1253,1,-51.5,40.5
1254,1,-51.5,41.5
1255,1,-51.5,42.5
1256,1,-51.5,43.5
1257,1,-51.5,45.5
1258,1,-51.5,46.5
1259,1,-51.5,47.5
1260,1,-51.5,48.5
1261,1,-50.5,-42.5
1262,1,-50.5,-41.5
1263,1,-50.5,-40.5
1264,1,-50.5,-37.5
1265,1,-50.5,-36.5
1266,1,-50.5,-35.5
1267,1,-50.5,-34.5
1268,1,-50.5,-33.5
1269,1,-50.5,-32.5
1270,1,-50.5,-31.5
1271,1,-50.5,-30.5
1272,1,-50.5,-29.5
1273,1,-50.5,4.5
1274,1,-50.5,5.5
1275,1,-50.5,6.5
1276,1,-50.5,7.5
1277,1,-50.5,8.5
1278,1,-50.5,9.5
1279,1,-50.5,10.5
1280,1,-50.5,11.5
1281,1,-50.5,12.5
1282,1,-50.5,13.5
1283,1,-50.5,14.5
1284,1,-50.5,15.5
1285,1,-50.5,16.5
1286,1,-50.5,17.5
1287,1,-50.5,18.5
1288,1,-50.5,19.5
1289,1,-50.5,20.5
1290,1,-50.5,21.5
1291,1,-50.5,22.5
1292,1,-50.5,26.5
1293,1,-50.5,28.5
1294,1,-50.5,30.5
1295,1,-50.5,32.5
1296,1,-50.5,33.5
1297,1,-50.5,34.5
1298,1,-50.5,35.5
1299,1,-50.5,36.5
1300,1,-50.5,38.5
1301,1,-50.5,39.5
1302,1,-50.5,40.5
1303,1,-50.5,41.5
1304,1,-50.5,42.5
1305,1,-50.5,43.5
1306,1,-50.5,44.5
1307,1,-49.5,-36.5
1308,1,-49.5,-35.5
1309,1,-49.5,-34.5
1310,1,-49.5,-33.5
1311,1,-49.5,-32.5
1312,1,-49.5,-31.5
1313,1,-49.5,-30.5
1314,1,-49.5,-29.5
1315,1,-49.5,-28.5
1316,1,-49.5,1.5
1317,1,-49.5,4.5
1318,1,-49.5,5.5
1319,1,-49.5,6.5
1320,1,-49.5,7.5
1321,1,-49.5,8.5
1322,1,-49.5,9.5
1323,1,-49.5,10.5
1324,1,-49.5,11.5
1325,1,-49.5,12.5
1326,1,-49.5,13.5
1327,1,-49.5,14.5
1328,1,-49.5,15.5
1329,1,-49.5,16.5
1330,1,-49.5,17.5
1331,1,-49.5,18.5
1332,1,-49.5,19.5
1333,1,-49.5,20.5
1334,1,-49.5,22.5
1335,1,-49.5,26.5
1336,1,-49.5,32.5
1337,1,-49.5,34.5
1338,1,-49.5,39.5
1339,1,-49.5,40.5
1340,1,-49.5,41.5
1341,1,-49.5,42.5
1342,1,-49.5,43.5
1343,1,-49.5,44.5
1344,1,-49.5,45.5
1345,1,-49.5,46.5
1346,1,-48.5,-44.5
1347,1,-48.5,-42.5
1348,1,-48.5,-38.5
1349,1,-48.5,-37.5
1350,1,-48.5,-36.5
1351,1,-48.5,-35.5
1352,1,-48.5,-34.5
1353,1,-48.5,-33.5
1354,1,-48.5,-32.5
1355,1,-48.5,-31.5
1356,1,-48.5,-30.5
1357,1,-48.5,-29.5
1358,1,-48.5,-28.5
1359,1,-48.5,-27.5
1360,1,-48.5,-26.5
1361,1,-48.5,-25.5
1362,1,-48.5,0.5
1363,1,-48.5,3.5
1364,1,-48.5,4.5
1365,1,-48.5,5.5
1366,1,-48.5,6.5
1367,1,-48.5,7.5
1368,1,-48.5,8.5
1369,1,-48.5,9.5
1370,1,-48.5,10.5
1371,1,-48.5,11.5
1372,1,-48.5,12.5
1373,1,-48.5,13.5
1374,1,-48.5,14.5
1375,1,-48.5,15.5
1376,1,-48.5,16.5
1377,1,-48.5,17.5
1378,1,-48.5,18.5
1379,1,-48.5,19.5
1380,1,-48.5,20.5
1381,1,-48.5,21.5
1382,1,-48.5,25.5
1383,1,-48.5,28.5
1384,1,-48.5,32.5
1385,1,-48.5,38.5
1386,1,-48.5,39.5
1387,1,-48.5,40.5
1388,1,-48.5,41.5
1389,1,-48.5,42.5
1390,1,-48.5,43.5
1391,1,-48.5,44.5
1392,1,-48.5,45.5
1393,1,-48.5,46.5
1394,1,-48.5,47.5
1395,1,-48.5,48.5
1396,1,-48.5,49.5
1397,1,-48.5,57.5
1398,1,-47.5,-42.5
1399,1,-47.5,-38.5
1400,1,-47.5,-37.5
1401,1,-47.5,-36.5
1402,1,-47.5,-35.5
1403,1,-47.5,-34.5
1404,1,-47.5,-32.5
1405,1,-47.5,-31.5
1406,1,-47.5,-30.5
1407,1,-47.5,-29.5
1408,1,-47.5,-28.5
1409,1,-47.5,-27.5
1410,1,-47.5,-26.5
1411,1,-47.5,-25.5
1412,1,-47.5,-24.5
1413,1,-47.5,1.5
1414,1,-47.5,2.5
1415,1,-47.5,3.5
1416,1,-47.5,4.5
1417,1,-47.5,5.5
1418,1,-47.5,6.5
1419,1,-47.5,7.5
1420,1,-47.5,8.5
1421,1,-47.5,9.5
1422,1,-47.5,10.5
1423,1,-47.5,11.5
1424,1,-47.5,12.5
1425,1,-47.5,13.5
1426,1,-47.5,14.5
1427,1,-47.5,15.5
1428,1,-47.5,16.5
1429,1,-47.5,17.5
1430,1,-47.5,18.5
1431,1,-47.5,19.5
1432,1,-47.5,27.5
1433,1,-47.5,29.5
1434,1,-47.5,38.5
1435,1,-47.5,39.5
1436,1,-47.5,40.5
1437,1,-47.5,41.5
1438,1,-47.5,42.5
1439,1,-47.5,43.5
1440,1,-47.5,44.5
1441,1,-47.5,45.5
1442,1,-47.5,46.5
1443,1,-47.5,47.5
1444,1,-47.5,48.5
1445,1,-47.5,49.5
1446,1,-47.5,57.5
1447,1,-46.5,-36.5
1448,1,-46.5,-35.5
1449,1,-46.5,-34.5
1450,1,-46.5,-33.5
1451,1,-46.5,-31.5
1452,1,-46.5,-30.5
1453,1,-46.5,-29.5
1454,1,-46.5,-28.5
1455,1,-46.5,-27.5
1456,1,-46.5,-26.5
1457,1,-46.5,-25.5
1458,1,-46.5,-24.5
1459,1,-46.5,-23.5
1460,1,-46.5,2.5
1461,1,-46.5,3.5
1462,1,-46.5,4.5
1463,1,-46.5,5.5
1464,1,-46.5,6.5
1465,1,-46.5,7.5
1466,1,-46.5,8.5
1467,1,-46.5,9.5
1468,1,-46.5,10.5
1469,1,-46.5,11.5
1470,1,-46.5,12.5
1471,1,-46.5,13.5
1472,1,-46.5,14.5
1473,1,-46.5,15.5
1474,1,-46.5,16.5
1475,1,-46.5,17.5
1476,1,-46.5,18.5
1477,1,-46.5,19.5
1478,1,-46.5,20.5
1479,1,-46.5,21.5
1480,1,-46.5,25.5
1481,1,-46.5,26.5
1482,1,-46.5,27.5
1483,1,-46.5,28.5
1484,1,-46.5,29.5
1485,1,-46.5,32.5
1486,1,-46.5,36.5
1487,1,-46.5,38.5
1488,1,-46.5,39.5
1489,1,-46.5,40.5
1490,1,-46.5,41.5
1491,1,-46.5,42.5
1492,1,-46.5,43.5
1493,1,-46.5,44.5
1494,1,-46.5,45.5
1495,1,-46.5,46.5
1496,1,-46.5,47.5
1497,1,-46.5,48.5
1498,1,-46.5,49.5
1499,1,-45.5,-35.5
1500,1,-45.5,-34.5
1501,1,-45.5,-33.5
1502,1,-45.5,-31.5
1503,1,-45.5,-30.5
1504,1,-45.5,-29.5
1505,1,-45.5,-28.5
1506,1,-45.5,-27.5
1507,1,-45.5,-26.5
1508,1,-45.5,-25.5
1509,1,-45.5,-24.5
1510,1,-45.5,-23.5
1511,1,-45.5,0.5
1512,1,-45.5,1.5
1513,1,-45.5,2.5
1514,1,-45.5,3.5
1515,1,-45.5,4.5
1516,1,-45.5,5.5
1517,1,-45.5,6.5
1518,1,-45.5,7.5
1519,1,-45.5,8.5
1520,1,-45.5,9.5
1521,1,-45.5,10.5
1522,1,-45.5,11.5
1523,1,-45.5,12.5
1524,1,-45.5,13.5
1525,1,-45.5,14.5
1526,1,-45.5,15.5
1527,1,-45.5,16.5
1528,1,-45.5,17.5
1529,1,-45.5,18.5
1530,1,-45.5,19.5
1531,1,-45.5,20.5
1532,1,-45.5,21.5
1533,1,-45.5,24.5
1534,1,-45.5,30.5
1535,1,-45.5,32.5
1536,1,-45.5,35.5
1537,1,-45.5,36.5
1538,1,-45.5,39.5
1539,1,-45.5,40.5
1540,1,-45.5,41.5
1541,1,-45.5,42.5
1542,1,-45.5,43.5
1543,1,-45.5,44.5
1544,1,-45.5,45.5
1545,1,-45.5,46.5
1546,1,-45.5,47.5
1547,1,-45.5,48.5
1548,1,-45.5,50.5
1549,1,-44.5,-36.5
1550,1,-44.5,-35.5
1551,1,-44.5,-33.5
1552,1,-44.5,-31.5
1553,1,-44.5,-27.5
1554,1,-44.5,-26.5
1555,1,-44.5,-25.5
1556,1,-44.5,-24.5
1557,1,-44.5,-23.5
1558,1,-44.5,-22.5
1559,1,-44.5,-0.5
1560,1,-44.5,0.5
1561,1,-44.5,1.5
1562,1,-44.5,2.5
1563,1,-44.5,3.5
1564,1,-44.5,4.5
1565,1,-44.5,5.5
1566,1,-44.5,6.5
1567,1,-44.5,7.5
1568,1,-44.5,8.5
1569,1,-44.5,9.5
1570,1,-44.5,10.5
1571,1,-44.5,11.5
1572,1,-44.5,12.5
1573,1,-44.5,13.5
1574,1,-44.5,14.5
1575,1,-44.5,15.5
1576,1,-44.5,16.5
1577,1,-44.5,19.5
1578,1,-44.5,27.5
1579,1,-44.5,35.5
1580,1,-44.5,36.5
1581,1,-44.5,37.5
1582,1,-44.5,39.5
1583,1,-44.5,40.5
1584,1,-44.5,41.5
1585,1,-44.5,42.5
1586,1,-44.5,43.5
1587,1,-44.5,44.5
1588,1,-44.5,45.5
1589,1,-44.5,46.5
1590,1,-44.5,47.5
1591,1,-44.5,48.5
1592,1,-44.5,49.5
1593,1,-44.5,50.5
1594,1,-44.5,51.5
1595,1,-43.5,-38.5
1596,1,-43.5,-37.5
1597,1,-43.5,-36.5
1598,1,-43.5,-33.5
1599,1,-43.5,-28.5
1600,1,-43.5,-26.5
1601,1,-43.5,-25.5
1602,1,-43.5,-24.5
1603,1,-43.5,-23.5
1604,1,-43.5,-22.5
1605,1,-43.5,-0.5
1606,1,-43.5,0.5
1607,1,-43.5,1.5
1608,1,-43.5,2.5
1609,1,-43.5,3.5
1610,1,-43.5,4.5
1611,1,-43.5,5.5
1612,1,-43.5,6.5
1613,1,-43.5,7.5
1614,1,-43.5,8.5
1615,1,-43.5,9.5
1616,1,-43.5,10.5
1617,1,-43.5,11.5
1618,1,-43.5,12.5
1619,1,-43.5,13.5
1620,1,-43.5,14.5
1621,1,-43.5,15.5
1622,1,-43.5,16.5
1623,1,-43.5,17.5
1624,1,-43.5,18.5
1625,1,-43.5,24.5
1626,1,-43.5,25.5
1627,1,-43.5,26.5
1628,1,-43.5,33.5
1629,1,-43.5,38.5
1630,1,-43.5,39.5
1631,1,-43.5,40.5
1632,1,-43.5,41.5
1633,1,-43.5,42.5
1634,1,-43.5,43.5
1635,1,-43.5,44.5
1636,1,-43.5,45.5
1637,1,-43.5,46.5
1638,1,-43.5,47.5
1639,1,-43.5,48.5
1640,1,-43.5,49.5
1641,1,-43.5,50.5
1642,1,-43.5,51.5
1643,1,-42.5,-37.5
1644,1,-42.5,-36.5
1645,1,-42.5,-35.5
1646,1,-42.5,-30.5
1647,1,-42.5,-28.5
1648,1,-42.5,-27.5
1649,1,-42.5,-26.5
1650,1,-42.5,-25.5
1651,1,-42.5,-24.5
1652,1,-42.5,-23.5
1653,1,-42.5,-22.5
1654,1,-42.5,0.5
1655,1,-42.5,1.5
1656,1,-42.5,2.5
1657,1,-42.5,3.5
1658,1,-42.5,4.5
1659,1,-42.5,5.5
1660,1,-42.5,6.5
1661,1,-42.5,7.5
1662,1,-42.5,8.5
1663,1,-42.5,9.5
1664,1,-42.5,10.5
1665,1,-42.5,11.5
1666,1,-42.5,12.5
1667,1,-42.5,13.5
1668,1,-42.5,14.5
1669,1,-42.5,15.5
1670,1,-42.5,16.5
1671,1,-42.5,21.5
1672,1,-42.5,28.5
1673,1,-42.5,30.5
1674,1,-42.5,31.5
1675,1,-42.5,35.5
1676,1,-42.5,37.5
1677,1,-42.5,39.5
1678,1,-42.5,40.5
1679,1,-42.5,41.5
1680,1,-42.5,42.5
1681,1,-42.5,43.5
1682,1,-42.5,44.5
1683,1,-42.5,45.5
1684,1,-42.5,46.5
1685,1,-42.5,47.5
1686,1,-42.5,48.5
1687,1,-42.5,49.5
1688,1,-42.5,50.5
1689,1,-42.5,51.5
1690,1,-42.5,52.5
1691,1,-41.5,-36.5
1692,1,-41.5,-35.5
1693,1,-41.5,-27.5
1694,1,-41.5,-26.5
1695,1,-41.5,-25.5
1696,1,-41.5,-24.5
1697,1,-41.5,-23.5
1698,1,-41.5,-22.5
1699,1,-41.5,-1.5
1700,1,-41.5,0.5
1701,1,-41.5,1.5
1702,1,-41.5,2.5
1703,1,-41.5,3.5
1704,1,-41.5,4.5
1705,1,-41.5,5.5
1706,1,-41.5,6.5
1707,1,-41.5,7.5
1708,1,-41.5,8.5
1709,1,-41.5,9.5
1710,1,-41.5,10.5
1711,1,-41.5,11.5
1712,1,-41.5,12.5
1713,1,-41.5,13.5
1714,1,-41.5,14.5
1715,1,-41.5,16.5
1716,1,-41.5,20.5
1717,1,-41.5,25.5
1718,1,-41.5,26.5
1719,1,-41.5,31.5
1720,1,-41.5,40.5
1721,1,-41.5,41.5
1722,1,-41.5,42.5
1723,1,-41.5,43.5
1724,1,-41.5,44.5
1725,1,-41.5,45.5
1726,1,-41.5,46.5
1727,1,-41.5,47.5
1728,1,-41.5,48.5
1729,1,-41.5,49.5
1730,1,-41.5,50.5
1731,1,-40.5,-40.5
1732,1,-40.5,-38.5
1733,1,-40.5,-37.5
1734,1,-40.5,-35.5
1735,1,-40.5,-32.5
1736,1,-40.5,-30.5
1737,1,-40.5,-28.5
1738,1,-40.5,-27.5
1739,1,-40.5,-26.5
1740,1,-40.5,-25.5
1741,1,-40.5,-23.5
1742,1,-40.5,-22.5
1743,1,-40.5,-21.5
1744,1,-40.5,-20.5
1745,1,-40.5,-19.5
1746,1,-40.5,-2.5
1747,1,-40.5,-1.5
1748,1,-40.5,-0.5
1749,1,-40.5,0.5
1750,1,-40.5,1.5
1751,1,-40.5,2.5
1752,1,-40.5,3.5
1753,1,-40.5,4.5
1754,1,-40.5,5.5
1755,1,-40.5,6.5
1756,1,-40.5,7.5
1757,1,-40.5,8.5
1758,1,-40.5,9.5
1759,1,-40.5,10.5
1760,1,-40.5,11.5
1761,1,-40.5,12.5
1762,1,-40.5,13.5
1763,1,-40.5,14.5
1764,1,-40.5,15.5
1765,1,-40.5,16.5
1766,1,-40.5,19.5
1767,1,-40.5,23.5
1768,1,-40.5,25.5
1769,1,-40.5,26.5
1770,1,-40.5,28.5
1771,1,-40.5,30.5
1772,1,-40.5,31.5
1773,1,-40.5,34.5
1774,1,-40.5,35.5
1775,1,-40.5,39.5
1776,1,-40.5,40.5
1777,1,-40.5,41.5
1778,1,-40.5,42.5
1779,1,-40.5,43.5
1780,1,-40.5,44.5
1781,1,-40.5,45.5
1782,1,-40.5,46.5
1783,1,-40.5,47.5
1784,1,-40.5,48.5
1785,1,-40.5,49.5
1786,1,-40.5,50.5
1787,1,-39.5,-37.5
1788,1,-39.5,-34.5
1789,1,-39.5,-33.5
1790,1,-39.5,-32.5
1791,1,-39.5,-31.5
1792,1,-39.5,-30.5
1793,1,-39.5,-29.5
1794,1,-39.5,-27.5
1795,1,-39.5,-23.5
1796,1,-39.5,-22.5
1797,1,-39.5,-21.5
1798,1,-39.5,-20.5
1799,1,-39.5,-19.5
1800,1,-39.5,-3.5
1801,1,-39.5,-2.5
1802,1,-39.5,-1.5
1803,1,-39.5,0.5
1804,1,-39.5,1.5
1805,1,-39.5,2.5
1806,1,-39.5,3.5
1807,1,-39.5,4.5
1808,1,-39.5,5.5
1809,1,-39.5,6.5
1810,1,-39.5,7.5
1811,1,-39.5,8.5
1812,1,-39.5,9.5
1813,1,-39.5,10.5
1814,1,-39.5,11.5
1815,1,-39.5,12.5
1816,1,-39.5,13.5
1817,1,-39.5,15.5
1818,1,-39.5,16.5
1819,1,-39.5,26.5
1820,1,-39.5,31.5
1821,1,-39.5,39.5
1822,1,-39.5,43.5
1823,1,-39.5,44.5
1824,1,-39.5,45.5
1825,1,-39.5,46.5
1826,1,-39.5,47.5
1827,1,-39.5,48.5
1828,1,-39.5,49.5
1829,1,-38.5,-37.5
1830,1,-38.5,-35.5
1831,1,-38.5,-33.5
1832,1,-38.5,-27.5
1833,1,-38.5,-26.5
1834,1,-38.5,-21.5
1835,1,-38.5,-20.5
1836,1,-38.5,-19.5
1837,1,-38.5,-16.5
1838,1,-38.5,-14.5
1839,1,-38.5,-3.5
1840,1,-38.5,-2.5
1841,1,-38.5,-1.5
1842,1,-38.5,0.5
1843,1,-38.5,1.5
1844,1,-38.5,2.5
1845,1,-38.5,3.5
1846,1,-38.5,4.5
1847,1,-38.5,5.5
1848,1,-38.5,6.5
1849,1,-38.5,7.5
1850,1,-38.5,8.5
1851,1,-38.5,9.5
1852,1,-38.5,10.5
1853,1,-38.5,11.5
1854,1,-38.5,12.5
1855,1,-38.5,13.5
1856,1,-38.5,14.5
1857,1,-38.5,33.5
1858,1,-38.5,38.5
1859,1,-38.5,39.5
1860,1,-38.5,44.5
1861,1,-38.5,45.5
1862,1,-38.5,46.5
1863,1,-38.5,47.5
1864,1,-38.5,48.5
1865,1,-37.5,-38.5
1866,1,-37.5,-37.5
1867,1,-37.5,-35.5
1868,1,-37.5,-34.5
1869,1,-37.5,-33.5
1870,1,-37.5,-26.5
1871,1,-37.5,-25.5
1872,1,-37.5,-22.5
1873,1,-37.5,-21.5
1874,1,-37.5,-20.5
1875,1,-37.5,-19.5
1876,1,-37.5,-18.5
1877,1,-37.5,-15.5
1878,1,-37.5,-12.5
1879,1,-37.5,-3.5
1880,1,-37.5,-2.5
1881,1,-37.5,-1.5
1882,1,-37.5,0.5
1883,1,-37.5,1.5
1884,1,-37.5,2.5
1885,1,-37.5,3.5
1886,1,-37.5,4.5
1887,1,-37.5,5.5
1888,1,-37.5,6.5
1889,1,-37.5,7.5
1890,1,-37.5,8.5
1891,1,-37.5,9.5
1892,1,-37.5,10.5
1893,1,-37.5,11.5
1894,1,-37.5,12.5
1895,1,-37.5,20.5
1896,1,-37.5,29.5
1897,1,-37.5,30.5
1898,1,-37.5,40.5
1899,1,-37.5,44.5
1900,1,-37.5,45.5
1901,1,-37.5,46.5
1902,1,-37.5,48.5
1903,1,-36.5,-38.5
1904,1,-36.5,-37.5
1905,1,-36.5,-36.5
1906,1,-36.5,-35.5
1907,1,-36.5,-34.5
1908,1,-36.5,-26.5
1909,1,-36.5,-25.5
1910,1,-36.5,-24.5
1911,1,-36.5,-23.5
1912,1,-36.5,-22.5
1913,1,-36.5,-21.5
1914,1,-36.5,-20.5
1915,1,-36.5,-19.5
1916,1,-36.5,-18.5
1917,1,-36.5,-15.5
1918,1,-36.5,-12.5
1919,1,-36.5,-11.5
1920,1,-36.5,-10.5
1921,1,-36.5,-3.5
1922,1,-36.5,-2.5
1923,1,-36.5,-1.5
1924,1,-36.5,0.5
1925,1,-36.5,1.5
1926,1,-36.5,2.5
1927,1,-36.5,3.5
1928,1,-36.5,4.5
1929,1,-36.5,5.5
1930,1,-36.5,6.5
1931,1,-36.5,7.5
1932,1,-36.5,8.5
1933,1,-36.5,9.5
1934,1,-36.5,10.5
1935,1,-36.5,11.5
1936,1,-36.5,12.5
1937,1,-36.5,13.5
1938,1,-36.5,15.5
1939,1,-36.5,17.5
1940,1,-36.5,18.5
1941,1,-36.5,21.5
1942,1,-36.5,22.5
1943,1,-36.5,23.5
1944,1,-36.5,28.5
1945,1,-36.5,29.5
1946,1,-36.5,30.5
1947,1,-36.5,31.5
1948,1,-36.5,34.5
1949,1,-36.5,36.5
1950,1,-36.5,37.5
1951,1,-36.5,44.5
1952,1,-36.5,45.5
1953,1,-36.5,47.5
1954,1,-35.5,-36.5
1955,1,-35.5,-35.5
1956,1,-35.5,-34.5
1957,1,-35.5,-33.5
1958,1,-35.5,-30.5
1959,1,-35.5,-26.5
1960,1,-35.5,-25.5
1961,1,-35.5,-24.5
1962,1,-35.5,-22.5
1963,1,-35.5,-21.5
1964,1,-35.5,-20.5
1965,1,-35.5,-19.5
1966,1,-35.5,-18.5
1967,1,-35.5,-17.5
1968,1,-35.5,-15.5
1969,1,-35.5,-10.5
1970,1,-35.5,-9.5
1971,1,-35.5,-8.5
1972,1,-35.5,-6.5
1973,1,-35.5,-4.5
1974,1,-35.5,-3.5
1975,1,-35.5,-2.5
1976,1,-35.5,-0.5
1977,1,-35.5,0.5
1978,1,-35.5,1.5
1979,1,-35.5,2.5
1980,1,-35.5,3.5
1981,1,-35.5,4.5
1982,1,-35.5,5.5
1983,1,-35.5,6.5
1984,1,-35.5,7.5
1985,1,-35.5,8.5
1986,1,-35.5,9.5
1987,1,-35.5,10.5
1988,1,-35.5,11.5
1989,1,-35.5,12.5
1990,1,-35.5,13.5
1991,1,-35.5,15.5
1992,1,-35.5,16.5
1993,1,-35.5,17.5
1994,1,-35.5,19.5
1995,1,-35.5,20.5
1996,1,-35.5,22.5
1997,1,-35.5,24.5
1998,1,-35.5,25.5
1999,1,-35.5,29.5
2000,1,-35.5,30.5
2001,1,-35.5,35.5
2002,1,-35.5,40.5
2003,1,-35.5,44.5
2004,1,-35.5,45.5
2005,1,-34.5,-36.5
2006,1,-34.5,-34.5
2007,1,-34.5,-33.5
2008,1,-34.5,-31.5
2009,1,-34.5,-29.5
2010,1,-34.5,-28.5
2011,1,-34.5,-21.5
2012,1,-34.5,-20.5
2013,1,-34.5,-18.5
2014,1,-34.5,-17.5
2015,1,-34.5,-16.5
2016,1,-34.5,-15.5
2017,1,-34.5,-14.5
2018,1,-34.5,-12.5
2019,1,-34.5,-9.5
2020,1,-34.5,-8.5
2021,1,-34.5,-7.5
2022,1,-34.5,-6.5
2023,1,-34.5,-5.5
2024,1,-34.5,-4.5
2025,1,-34.5,-3.5
2026,1,-34.5,-2.5
2027,1,-34.5,-1.5
2028,1,-34.5,-0.5
2029,1,-34.5,0.5
2030,1,-34.5,1.5
2031,1,-34.5,2.5
2032,1,-34.5,3.5
2033,1,-34.5,4.5
2034,1,-34.5,5.5
2035,1,-34.5,6.5
2036,1,-34.5,7.5
2037,1,-34.5,8.5
2038,1,-34.5,9.5
